CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment_Code,Segment
11632,108,14,315.53,2,4,4,10,244,At Risk
11633,140,9,187.68,1,1,2,4,112,Lost
11634,240,16,258.88,1,5,4,10,154,At Risk
11635,27,12,342.87,4,3,5,12,435,Loyal Customers
11636,8,9,276.33,5,1,4,10,514,New Customers
11637,20,13,150.48,4,4,2,10,442,Loyal Customers
11638,15,12,317.54,4,3,4,11,434,Loyal Customers
11639,131,14,229.05,1,4,3,8,143,At Risk
11640,206,9,178.98,1,1,2,4,112,Lost
11641,35,12,251.27,3,3,4,10,334,Loyal Customers
11642,24,11,177.51,4,2,2,8,422,New Customers
11643,5,15,307.03,5,5,4,14,554,Champions
11644,77,14,216.17,2,4,3,9,243,At Risk
11645,94,7,75.1,2,1,1,4,211,Hibernating
11646,43,10,243.41,3,2,3,8,323,Potential Loyalists
11647,7,16,385.04,5,5,5,15,555,Champions
11648,65,12,174.81,2,3,2,7,232,Need Attention
11649,65,11,124.83,2,2,1,5,221,Hibernating
11650,68,16,289.32,2,5,4,11,254,At Risk
11651,26,15,214.75,4,5,3,12,453,Loyal Customers
11652,1,19,289.94,5,5,4,14,554,Champions
11653,90,12,352.09,2,3,5,10,235,At Risk
11654,26,9,257.64,4,1,4,9,414,New Customers
11655,144,9,188.15,1,1,2,4,112,Lost
11656,33,13,382.8,3,4,5,12,345,Loyal Customers
11657,383,8,82.55,1,1,1,3,111,Lost
11658,39,17,356.14,3,5,5,13,355,Loyal Customers
11659,61,15,405.3,3,5,5,13,355,Loyal Customers
11660,193,15,440.32,1,5,5,11,155,At Risk
11661,6,7,190.75,5,1,2,8,512,New Customers
11662,94,8,106.63,2,1,1,4,211,Hibernating
11663,17,14,264.9,4,4,4,12,444,Champions
11664,158,11,258.85,1,2,4,7,124,Need Attention
11665,34,9,138.65,3,1,1,5,311,Promising
11666,67,11,277.82,2,2,4,8,224,Need Attention
11667,47,11,115.69,3,2,1,6,321,Promising
11668,26,16,705.79,4,5,5,14,455,Champions
11669,111,13,241.03,2,4,3,9,243,At Risk
11670,349,11,231.95,1,2,3,6,123,Hibernating
11671,30,15,136.79,4,5,1,10,451,Loyal Customers
11672,151,13,255.13,1,4,4,9,144,At Risk
11673,66,11,121.65,2,2,1,5,221,Hibernating
11674,23,14,238.64,4,4,3,11,443,Loyal Customers
11675,26,15,203.51,4,5,3,12,453,Loyal Customers
11676,6,18,342.48,5,5,5,15,555,Champions
11677,43,11,176.65,3,2,2,7,322,Promising
11678,398,10,198.19,1,2,3,6,123,Hibernating
11679,17,17,202.97,4,5,3,12,453,Loyal Customers
11680,49,10,180.2,3,2,2,7,322,Promising
11681,152,8,139.4,1,1,1,3,111,Lost
11682,14,11,233.55,5,2,3,10,523,New Customers
11683,38,8,179.08,3,1,2,6,312,Promising
11684,38,15,286.67,3,5,4,12,354,Loyal Customers
11685,15,12,214.65,4,3,3,10,433,Loyal Customers
11686,65,10,280.48,2,2,4,8,224,Need Attention
11687,51,12,234.0,3,3,3,9,333,Loyal Customers
11688,23,11,185.83,4,2,2,8,422,New Customers
11689,44,9,298.79,3,1,4,8,314,Potential Loyalists
11690,35,13,296.44,3,4,4,11,344,Loyal Customers
11691,10,12,276.56,5,3,4,12,534,Loyal Customers
11692,67,10,144.54,2,2,1,5,221,Hibernating
11693,9,9,185.21,5,1,2,8,512,New Customers
11694,34,13,153.8,3,4,2,9,342,Loyal Customers
11695,28,14,297.63,4,4,4,12,444,Champions
11696,12,14,298.09,5,4,4,13,544,Champions
11697,166,10,179.05,1,2,2,5,122,Lost
11698,161,12,203.22,1,3,3,7,133,At Risk
11699,45,12,190.95,3,3,2,8,332,Loyal Customers
11700,310,5,62.85,1,1,1,3,111,Lost
11701,10,19,312.94,5,5,4,14,554,Champions
11702,61,9,224.8,3,1,3,7,313,Potential Loyalists
11703,17,13,160.14,4,4,2,10,442,Loyal Customers
11704,106,9,172.84,2,1,2,5,212,Hibernating
11705,35,12,111.45,3,3,1,7,331,Loyal Customers
11706,86,8,156.86,2,1,2,5,212,Hibernating
11707,64,8,198.04,2,1,3,6,213,Hibernating
11708,10,10,162.46,5,2,2,9,522,New Customers
11709,29,17,277.88,4,5,4,13,454,Champions
11710,11,12,111.2,5,3,1,9,531,Loyal Customers
11711,11,10,189.7,5,2,2,9,522,New Customers
11712,170,13,192.48,1,4,2,7,142,Cant Lose Them
11713,47,10,226.25,3,2,3,8,323,Potential Loyalists
11714,109,21,285.6,2,5,4,11,254,At Risk
11715,18,12,206.04,4,3,3,10,433,Loyal Customers
11716,21,18,198.45,4,5,3,12,453,Loyal Customers
11717,26,13,234.67,4,4,3,11,443,Loyal Customers
11718,158,13,361.07,1,4,5,10,145,At Risk
11719,5,19,440.53,5,5,5,15,555,Champions
11720,72,11,231.02,2,2,3,7,223,Need Attention
11721,3,15,303.22,5,5,4,14,554,Champions
11722,61,12,170.8,3,3,2,8,332,Loyal Customers
11723,15,10,192.44,4,2,2,8,422,New Customers
11724,79,10,267.93,2,2,4,8,224,Need Attention
11725,24,12,170.26,4,3,2,9,432,Loyal Customers
11726,7,12,238.47,5,3,3,11,533,Loyal Customers
11727,58,10,146.22,3,2,2,7,322,Promising
11728,1,9,125.75,5,1,1,7,511,New Customers
11729,8,15,299.14,5,5,4,14,554,Champions
11730,36,16,158.1,3,5,2,10,352,Loyal Customers
11731,321,5,67.6,1,1,1,3,111,Lost
11732,346,8,105.48,1,1,1,3,111,Lost
11733,3,13,190.75,5,4,2,11,542,Loyal Customers
11734,108,10,96.7,2,2,1,5,221,Hibernating
11735,173,22,368.15,1,5,5,11,155,At Risk
11736,6,9,244.05,5,1,3,9,513,New Customers
11737,184,9,158.09,1,1,2,4,112,Lost
11738,54,7,255.65,3,1,4,8,314,Potential Loyalists
11739,150,11,158.5,1,2,2,5,122,Lost
11740,184,8,274.68,1,1,4,6,114,Hibernating
11741,49,25,536.09,3,5,5,13,355,Loyal Customers
11742,30,18,301.8,4,5,4,13,454,Champions
11743,9,21,426.5,5,5,5,15,555,Champions
11744,53,9,253.65,3,1,4,8,314,Potential Loyalists
11745,30,13,397.7,4,4,5,13,445,Champions
11746,14,10,143.45,5,2,1,8,521,New Customers
11747,56,14,197.15,3,4,2,9,342,Loyal Customers
11748,34,16,264.44,3,5,4,12,354,Loyal Customers
11749,66,15,344.17,2,5,5,12,255,At Risk
11750,48,9,210.47,3,1,3,7,313,Potential Loyalists
11751,190,9,201.7,1,1,3,5,113,Hibernating
11752,28,9,162.85,4,1,2,7,412,New Customers
11753,40,15,190.27,3,5,2,10,352,Loyal Customers
11754,276,17,318.32,1,5,4,10,154,At Risk
11755,3,13,301.33,5,4,4,13,544,Champions
11756,50,18,300.35,3,5,4,12,354,Loyal Customers
11757,5,10,240.2,5,2,3,10,523,New Customers
11758,56,10,284.0,3,2,4,9,324,Potential Loyalists
11759,17,16,316.86,4,5,4,13,454,Champions
11760,252,12,172.5,1,3,2,6,132,Hibernating
11761,120,8,394.69,2,1,5,8,215,Need Attention
11762,79,11,113.6,2,2,1,5,221,Hibernating
11763,230,4,46.68,1,1,1,3,111,Lost
11764,54,12,150.77,3,3,2,8,332,Loyal Customers
11765,65,15,308.88,2,5,4,11,254,At Risk
11766,23,5,197.77,4,1,3,8,413,New Customers
11767,44,12,237.29,3,3,3,9,333,Loyal Customers
11768,18,13,400.36,4,4,5,13,445,Champions
11769,18,7,134.55,4,1,1,6,411,New Customers
11770,25,12,317.59,4,3,4,11,434,Loyal Customers
11771,148,8,114.08,1,1,1,3,111,Lost
11772,179,16,373.09,1,5,5,11,155,At Risk
11773,8,12,255.82,5,3,4,12,534,Loyal Customers
11774,58,12,205.95,3,3,3,9,333,Loyal Customers
11775,103,6,111.06,2,1,1,4,211,Hibernating
11776,11,16,535.71,5,5,5,15,555,Champions
11777,42,21,343.84,3,5,5,13,355,Loyal Customers
11778,35,9,126.33,3,1,1,5,311,Promising
11779,18,12,267.44,4,3,4,11,434,Loyal Customers
11780,291,9,374.05,1,1,5,7,115,Need Attention
11781,66,8,114.93,2,1,1,4,211,Hibernating
11782,26,13,179.48,4,4,2,10,442,Loyal Customers
11783,2,18,295.49,5,5,4,14,554,Champions
11784,91,18,355.65,2,5,5,12,255,At Risk
11785,44,14,131.49,3,4,1,8,341,Loyal Customers
11786,9,16,232.02,5,5,3,13,553,Loyal Customers
11787,3,9,149.77,5,1,2,8,512,New Customers
11788,93,8,270.94,2,1,4,7,214,Need Attention
11789,124,11,338.0,2,2,5,9,225,Need Attention
11790,7,12,276.6,5,3,4,12,534,Loyal Customers
11791,57,14,664.17,3,4,5,12,345,Loyal Customers
11792,149,9,89.28,1,1,1,3,111,Lost
11793,9,12,226.22,5,3,3,11,533,Loyal Customers
11794,179,5,111.13,1,1,1,3,111,Lost
11795,81,13,387.91,2,4,5,11,245,At Risk
11796,68,17,371.59,2,5,5,12,255,At Risk
11797,8,12,310.85,5,3,4,12,534,Loyal Customers
11798,32,13,193.57,4,4,2,10,442,Loyal Customers
11799,48,20,335.6,3,5,5,13,355,Loyal Customers
11800,116,19,375.83,2,5,5,12,255,At Risk
11801,292,13,259.3,1,4,4,9,144,At Risk
11802,37,8,135.79,3,1,1,5,311,Promising
11803,204,15,270.41,1,5,4,10,154,At Risk
11804,281,11,290.95,1,2,4,7,124,Need Attention
11805,50,13,470.44,3,4,5,12,345,Loyal Customers
11806,22,13,242.7,4,4,3,11,443,Loyal Customers
11807,77,10,629.26,2,2,5,9,225,Need Attention
11808,28,14,199.85,4,4,3,11,443,Loyal Customers
11809,48,9,219.11,3,1,3,7,313,Potential Loyalists
11810,68,13,161.0,2,4,2,8,242,Cant Lose Them
11811,13,12,243.87,5,3,3,11,533,Loyal Customers
11812,78,13,317.6,2,4,4,10,244,At Risk
11813,126,11,243.94,2,2,3,7,223,Need Attention
11814,386,9,261.85,1,1,4,6,114,Hibernating
11815,23,6,22.9,4,1,1,6,411,New Customers
11816,12,20,275.24,5,5,4,14,554,Champions
11817,114,14,376.01,2,4,5,11,245,At Risk
11818,162,14,150.99,1,4,2,7,142,Cant Lose Them
11819,36,14,158.94,3,4,2,9,342,Loyal Customers
11820,25,11,169.82,4,2,2,8,422,New Customers
11821,39,10,160.56,3,2,2,7,322,Promising
11822,27,9,294.17,4,1,4,9,414,New Customers
11823,65,14,268.45,2,4,4,10,244,At Risk
11824,30,15,411.27,4,5,5,14,455,Champions
11825,33,13,324.12,3,4,5,12,345,Loyal Customers
11826,19,14,230.1,4,4,3,11,443,Loyal Customers
11827,105,11,214.59,2,2,3,7,223,Need Attention
11828,2,14,206.23,5,4,3,12,543,Loyal Customers
11829,87,13,292.04,2,4,4,10,244,At Risk
11830,3,13,263.52,5,4,4,13,544,Champions
11831,36,10,200.52,3,2,3,8,323,Potential Loyalists
11832,41,11,111.8,3,2,1,6,321,Promising
11833,104,17,382.08,2,5,5,12,255,At Risk
11834,8,15,200.81,5,5,3,13,553,Loyal Customers
11835,7,16,291.55,5,5,4,14,554,Champions
11836,122,10,301.65,2,2,4,8,224,Need Attention
11837,8,5,112.25,5,1,1,7,511,New Customers
11838,3,9,181.09,5,1,2,8,512,New Customers
11839,99,9,148.83,2,1,2,5,212,Hibernating
11840,93,20,249.94,2,5,3,10,253,At Risk
11841,25,16,243.86,4,5,3,12,453,Loyal Customers
11842,3,14,295.75,5,4,4,13,544,Champions
11843,138,13,251.47,1,4,4,9,144,At Risk
11844,80,8,202.53,2,1,3,6,213,Hibernating
11845,101,14,393.01,2,4,5,11,245,At Risk
11846,6,12,167.55,5,3,2,10,532,Loyal Customers
11847,19,12,289.55,4,3,4,11,434,Loyal Customers
11848,116,10,311.26,2,2,4,8,224,Need Attention
11849,76,10,146.41,2,2,2,6,222,Hibernating
11850,37,9,91.95,3,1,1,5,311,Promising
11851,840,3,122.67,1,1,1,3,111,Lost
11852,15,11,221.04,4,2,3,9,423,New Customers
11853,164,8,244.94,1,1,3,5,113,Hibernating
11854,28,18,337.11,4,5,5,14,455,Champions
11855,134,12,147.18,1,3,2,6,132,Hibernating
11856,29,10,323.17,4,2,4,10,424,New Customers
11857,47,10,243.97,3,2,3,8,323,Potential Loyalists
11858,48,10,260.3,3,2,4,9,324,Potential Loyalists
11859,61,17,389.75,3,5,5,13,355,Loyal Customers
11860,4,9,215.63,5,1,3,9,513,New Customers
11861,75,16,247.28,2,5,3,10,253,At Risk
11862,9,11,164.05,5,2,2,9,522,New Customers
11863,153,7,122.1,1,1,1,3,111,Lost
11864,121,8,225.13,2,1,3,6,213,Hibernating
11865,156,13,213.45,1,4,3,8,143,At Risk
11866,227,11,177.6,1,2,2,5,122,Lost
11867,72,14,180.65,2,4,2,8,242,Cant Lose Them
11868,7,11,187.21,5,2,2,9,522,New Customers
11869,258,8,355.2,1,1,5,7,115,Need Attention
11870,206,6,143.77,1,1,1,3,111,Lost
11871,7,15,221.62,5,5,3,13,553,Loyal Customers
11872,21,11,291.29,4,2,4,10,424,New Customers
11873,72,16,203.25,2,5,3,10,253,At Risk
11874,17,15,317.58,4,5,4,13,454,Champions
11875,71,11,162.57,2,2,2,6,222,Hibernating
11876,14,11,309.51,5,2,4,11,524,New Customers
11877,6,15,237.25,5,5,3,13,553,Loyal Customers
11878,23,15,292.51,4,5,4,13,454,Champions
11879,95,11,215.54,2,2,3,7,223,Need Attention
11880,38,18,308.63,3,5,4,12,354,Loyal Customers
11881,47,13,282.64,3,4,4,11,344,Loyal Customers
11882,104,7,138.67,2,1,1,4,211,Hibernating
11883,64,10,95.95,2,2,1,5,221,Hibernating
11884,21,19,285.45,4,5,4,13,454,Champions
11885,227,11,189.2,1,2,2,5,122,Lost
11886,4,10,119.34,5,2,1,8,521,New Customers
11887,133,9,353.47,1,1,5,7,115,Need Attention
11888,50,18,269.95,3,5,4,12,354,Loyal Customers
11889,197,11,236.04,1,2,3,6,123,Hibernating
11890,41,13,265.19,3,4,4,11,344,Loyal Customers
11891,12,12,157.6,5,3,2,10,532,Loyal Customers
11892,44,9,104.7,3,1,1,5,311,Promising
11893,365,13,210.63,1,4,3,8,143,At Risk
11894,91,6,111.18,2,1,1,4,211,Hibernating
11895,55,7,118.15,3,1,1,5,311,Promising
11896,113,13,190.96,2,4,2,8,242,Cant Lose Them
11897,23,16,319.34,4,5,4,13,454,Champions
11898,15,14,214.03,4,4,3,11,443,Loyal Customers
11899,87,13,157.83,2,4,2,8,242,Cant Lose Them
11900,11,12,263.27,5,3,4,12,534,Loyal Customers
11901,38,14,178.6,3,4,2,9,342,Loyal Customers
11902,156,12,207.25,1,3,3,7,133,At Risk
11903,320,10,93.94,1,2,1,4,121,Lost
11904,2,11,294.52,5,2,4,11,524,New Customers
11905,59,14,222.75,3,4,3,10,343,Loyal Customers
11906,236,12,249.79,1,3,3,7,133,At Risk
11907,155,8,86.68,1,1,1,3,111,Lost
11908,44,10,168.0,3,2,2,7,322,Promising
11909,112,9,271.55,2,1,4,7,214,Need Attention
11910,93,11,275.04,2,2,4,8,224,Need Attention
11911,10,13,170.56,5,4,2,11,542,Loyal Customers
11912,379,13,270.78,1,4,4,9,144,At Risk
11913,196,14,241.92,1,4,3,8,143,At Risk
11914,5,6,299.83,5,1,4,10,514,New Customers
11915,11,12,352.92,5,3,5,13,535,Loyal Customers
11916,74,9,281.49,2,1,4,7,214,Need Attention
11917,91,19,285.16,2,5,4,11,254,At Risk
11918,455,12,154.79,1,3,2,6,132,Hibernating
11919,25,11,296.0,4,2,4,10,424,New Customers
11920,9,14,285.22,5,4,4,13,544,Champions
11921,129,10,169.53,2,2,2,6,222,Hibernating
11922,13,15,244.75,5,5,3,13,553,Loyal Customers
11923,52,16,358.12,3,5,5,13,355,Loyal Customers
11924,47,6,273.55,3,1,4,8,314,Potential Loyalists
11925,17,13,180.11,4,4,2,10,442,Loyal Customers
11926,16,16,224.94,4,5,3,12,453,Loyal Customers
11927,9,15,239.65,5,5,3,13,553,Loyal Customers
11928,9,12,202.07,5,3,3,11,533,Loyal Customers
11929,33,16,378.74,3,5,5,13,355,Loyal Customers
11930,2,13,388.61,5,4,5,14,545,Champions
11931,43,15,154.75,3,5,2,10,352,Loyal Customers
11932,14,13,264.4,5,4,4,13,544,Champions
11933,21,9,209.94,4,1,3,8,413,New Customers
11934,200,16,367.99,1,5,5,11,155,At Risk
11935,17,11,183.57,4,2,2,8,422,New Customers
11936,106,15,140.3,2,5,1,8,251,Cant Lose Them
11937,184,8,85.99,1,1,1,3,111,Lost
11938,3,12,338.97,5,3,5,13,535,Loyal Customers
11939,8,7,79.95,5,1,1,7,511,New Customers
11940,35,22,348.62,3,5,5,13,355,Loyal Customers
11941,6,12,197.99,5,3,3,11,533,Loyal Customers
11942,57,9,91.68,3,1,1,5,311,Promising
11943,25,11,357.03,4,2,5,11,425,New Customers
11944,171,11,185.6,1,2,2,5,122,Lost
11945,62,9,180.13,3,1,2,6,312,Promising
11946,118,10,122.18,2,2,1,5,221,Hibernating
11947,16,10,164.76,4,2,2,8,422,New Customers
11948,23,15,386.85,4,5,5,14,455,Champions
11949,9,19,303.37,5,5,4,14,554,Champions
11950,28,11,161.15,4,2,2,8,422,New Customers
11951,29,11,243.17,4,2,3,9,423,New Customers
11952,253,10,78.25,1,2,1,4,121,Lost
11953,165,10,440.88,1,2,5,8,125,Need Attention
11954,30,15,306.98,4,5,4,13,454,Champions
11955,232,10,171.94,1,2,2,5,122,Lost
11956,75,16,160.74,2,5,2,9,252,Cant Lose Them
11957,142,11,405.83,1,2,5,8,125,Need Attention
11958,172,11,210.78,1,2,3,6,123,Hibernating
11959,9,12,288.05,5,3,4,12,534,Loyal Customers
11960,12,13,383.15,5,4,5,14,545,Champions
11961,115,9,98.38,2,1,1,4,211,Hibernating
11962,38,18,262.97,3,5,4,12,354,Loyal Customers
11963,18,12,123.8,4,3,1,8,431,Loyal Customers
11964,77,10,164.62,2,2,2,6,222,Hibernating
11965,28,15,185.9,4,5,2,11,452,Loyal Customers
11966,49,13,279.95,3,4,4,11,344,Loyal Customers
11967,15,10,245.46,4,2,3,9,423,New Customers
11968,4,14,384.44,5,4,5,14,545,Champions
11969,24,9,238.49,4,1,3,8,413,New Customers
11970,47,8,222.65,3,1,3,7,313,Potential Loyalists
11971,13,14,413.87,5,4,5,14,545,Champions
11972,47,13,210.4,3,4,3,10,343,Loyal Customers
11973,408,8,219.72,1,1,3,5,113,Hibernating
11974,4,17,402.25,5,5,5,15,555,Champions
11975,89,11,208.58,2,2,3,7,223,Need Attention
11976,91,10,180.51,2,2,2,6,222,Hibernating
11977,61,11,160.84,3,2,2,7,322,Promising
11978,82,10,174.23,2,2,2,6,222,Hibernating
11979,25,16,186.0,4,5,2,11,452,Loyal Customers
11980,8,12,111.7,5,3,1,9,531,Loyal Customers
11981,8,9,263.13,5,1,4,10,514,New Customers
11982,26,18,318.49,4,5,4,13,454,Champions
11983,129,12,174.83,2,3,2,7,232,Need Attention
11984,4,14,172.98,5,4,2,11,542,Loyal Customers
11985,29,11,144.3,4,2,1,7,421,New Customers
11986,29,14,233.61,4,4,3,11,443,Loyal Customers
11987,26,11,169.63,4,2,2,8,422,New Customers
11988,6,20,174.91,5,5,2,12,552,Loyal Customers
11989,29,12,154.9,4,3,2,9,432,Loyal Customers
11990,173,9,143.8,1,1,1,3,111,Lost
11991,87,15,398.58,2,5,5,12,255,At Risk
11992,160,15,373.23,1,5,5,11,155,At Risk
11993,89,17,303.79,2,5,4,11,254,At Risk
11994,14,19,598.18,5,5,5,15,555,Champions
11995,19,14,224.57,4,4,3,11,443,Loyal Customers
11996,10,9,227.95,5,1,3,9,513,New Customers
11997,91,15,263.98,2,5,4,11,254,At Risk
11998,604,6,42.8,1,1,1,3,111,Lost
11999,71,15,143.35,2,5,1,8,251,Cant Lose Them
12000,10,16,257.98,5,5,4,14,554,Champions
12001,54,9,183.07,3,1,2,6,312,Promising
12002,153,10,109.75,1,2,1,4,121,Lost
12003,64,10,137.55,2,2,1,5,221,Hibernating
12004,20,9,99.1,4,1,1,6,411,New Customers
12005,19,18,325.09,4,5,5,14,455,Champions
12006,1,12,172.24,5,3,2,10,532,Loyal Customers
12007,195,10,189.37,1,2,2,5,122,Lost
12008,17,18,311.22,4,5,4,13,454,Champions
12009,91,8,148.27,2,1,2,5,212,Hibernating
12010,12,15,174.49,5,5,2,12,552,Loyal Customers
12011,26,8,117.29,4,1,1,6,411,New Customers
12012,92,11,333.45,2,2,5,9,225,Need Attention
12013,205,10,156.85,1,2,2,5,122,Lost
12014,1,15,306.58,5,5,4,14,554,Champions
12015,8,18,245.39,5,5,3,13,553,Loyal Customers
12016,2,10,115.9,5,2,1,8,521,New Customers
12017,80,17,265.93,2,5,4,11,254,At Risk
12018,216,7,150.5,1,1,2,4,112,Lost
12019,11,12,186.31,5,3,2,10,532,Loyal Customers
12020,46,16,304.11,3,5,4,12,354,Loyal Customers
12021,18,16,451.16,4,5,5,14,455,Champions
12022,145,16,222.08,1,5,3,9,153,At Risk
12023,33,11,151.75,3,2,2,7,322,Promising
12024,200,11,224.63,1,2,3,6,123,Hibernating
12025,105,10,146.0,2,2,2,6,222,Hibernating
12026,68,16,197.2,2,5,2,9,252,Cant Lose Them
12027,10,13,263.45,5,4,4,13,544,Champions
12028,51,13,316.45,3,4,4,11,344,Loyal Customers
12029,60,14,295.85,3,4,4,11,344,Loyal Customers
12030,21,11,259.56,4,2,4,10,424,New Customers
12031,33,8,132.84,3,1,1,5,311,Promising
12032,12,12,133.2,5,3,1,9,531,Loyal Customers
12033,89,15,222.75,2,5,3,10,253,At Risk
12034,229,9,224.9,1,1,3,5,113,Hibernating
12035,14,17,406.28,5,5,5,15,555,Champions
12036,48,16,254.7,3,5,4,12,354,Loyal Customers
12037,56,16,308.94,3,5,4,12,354,Loyal Customers
12038,14,15,375.95,5,5,5,15,555,Champions
12039,16,11,139.33,4,2,1,7,421,New Customers
12040,16,8,201.55,4,1,3,8,413,New Customers
12041,6,8,75.33,5,1,1,7,511,New Customers
12042,118,17,297.65,2,5,4,11,254,At Risk
12043,189,10,178.61,1,2,2,5,122,Lost
12044,8,7,163.15,5,1,2,8,512,New Customers
12045,9,13,260.01,5,4,4,13,544,Champions
12046,31,12,240.41,4,3,3,10,433,Loyal Customers
12047,1,15,231.03,5,5,3,13,553,Loyal Customers
12048,14,7,102.35,5,1,1,7,511,New Customers
12049,175,10,112.05,1,2,1,4,121,Lost
12050,7,11,142.09,5,2,1,8,521,New Customers
12051,198,9,263.3,1,1,4,6,114,Hibernating
12052,142,11,139.0,1,2,1,4,121,Lost
12053,13,17,303.45,5,5,4,14,554,Champions
12054,11,6,48.65,5,1,1,7,511,New Customers
12055,354,7,157.9,1,1,2,4,112,Lost
12056,58,12,239.45,3,3,3,9,333,Loyal Customers
12057,22,15,206.93,4,5,3,12,453,Loyal Customers
12058,130,11,448.13,1,2,5,8,125,Need Attention
12059,113,7,95.84,2,1,1,4,211,Hibernating
12060,32,13,208.19,4,4,3,11,443,Loyal Customers
12061,44,14,233.84,3,4,3,10,343,Loyal Customers
12062,142,9,155.6,1,1,2,4,112,Lost
12063,2,6,245.3,5,1,3,9,513,New Customers
12064,38,15,223.37,3,5,3,11,353,Loyal Customers
12065,27,9,74.5,4,1,1,6,411,New Customers
12066,408,13,133.5,1,4,1,6,141,Cant Lose Them
12067,17,7,295.08,4,1,4,9,414,New Customers
12068,89,15,257.56,2,5,4,11,254,At Risk
12069,90,10,89.7,2,2,1,5,221,Hibernating
12070,17,11,118.95,4,2,1,7,421,New Customers
12071,5,15,270.49,5,5,4,14,554,Champions
12072,81,12,216.9,2,3,3,8,233,At Risk
12073,30,9,189.27,4,1,2,7,412,New Customers
12074,10,12,264.69,5,3,4,12,534,Loyal Customers
12075,191,11,222.26,1,2,3,6,123,Hibernating
12076,22,11,135.34,4,2,1,7,421,New Customers
12077,46,13,233.66,3,4,3,10,343,Loyal Customers
12078,227,12,182.17,1,3,2,6,132,Hibernating
12079,18,12,133.03,4,3,1,8,431,Loyal Customers
12080,26,14,533.86,4,4,5,13,445,Champions
12081,9,12,529.65,5,3,5,13,535,Loyal Customers
12082,317,10,237.71,1,2,3,6,123,Hibernating
12083,54,15,520.25,3,5,5,13,355,Loyal Customers
12084,5,13,329.93,5,4,5,14,545,Champions
12085,12,11,275.93,5,2,4,11,524,New Customers
12086,70,11,275.1,2,2,4,8,224,Need Attention
12087,16,14,237.36,4,4,3,11,443,Loyal Customers
12088,211,12,230.18,1,3,3,7,133,At Risk
12089,418,8,98.05,1,1,1,3,111,Lost
12090,36,12,186.74,3,3,2,8,332,Loyal Customers
12091,169,17,566.04,1,5,5,11,155,At Risk
12092,326,11,191.36,1,3,2,6,132,Hibernating
12093,24,13,161.24,4,4,2,10,442,Loyal Customers
12094,170,10,236.27,1,2,3,6,123,Hibernating
12095,71,15,327.5,2,5,5,12,255,At Risk
12096,24,12,253.19,4,3,4,11,434,Loyal Customers
12097,127,8,123.44,2,1,1,4,211,Hibernating
12098,64,10,110.75,2,2,1,5,221,Hibernating
12099,33,12,250.07,3,3,3,9,333,Loyal Customers
12100,86,13,292.27,2,4,4,10,244,At Risk
12101,411,9,117.23,1,2,1,4,121,Lost
12102,10,14,264.91,5,4,4,13,544,Champions
12103,21,14,256.18,4,4,4,12,444,Champions
12104,74,9,141.21,2,2,1,5,221,Hibernating
12105,6,17,227.3,5,5,3,13,553,Loyal Customers
12106,32,11,260.4,4,3,4,11,434,Loyal Customers
12107,45,12,367.63,3,3,5,11,335,Loyal Customers
12108,23,13,260.55,4,4,4,12,444,Champions
12109,27,18,415.07,4,5,5,14,455,Champions
12110,657,5,73.5,1,1,1,3,111,Lost
12111,85,14,335.13,2,4,5,11,245,At Risk
12112,48,9,148.43,3,2,2,7,322,Promising
12113,12,15,244.75,5,5,3,13,553,Loyal Customers
12114,126,9,153.89,2,2,2,6,222,Hibernating
12115,10,10,224.45,5,2,3,10,523,New Customers
12116,129,10,103.5,2,2,1,5,221,Hibernating
12117,143,9,310.24,1,2,4,7,124,Need Attention
12118,70,12,315.85,2,3,4,9,234,At Risk
12119,7,14,393.69,5,4,5,14,545,Champions
12120,105,9,265.81,2,2,4,8,224,Need Attention
12121,37,20,455.53,3,5,5,13,355,Loyal Customers
12122,14,10,222.81,5,2,3,10,523,New Customers
12123,104,13,259.49,2,4,4,10,244,At Risk
12124,80,15,228.33,2,5,3,10,253,At Risk
12125,231,9,113.27,1,2,1,4,121,Lost
12126,172,7,131.57,1,1,1,3,111,Lost
12127,16,6,71.42,4,1,1,6,411,New Customers
12128,2,16,362.54,5,5,5,15,555,Champions
12129,71,9,333.17,2,2,5,9,225,Need Attention
12130,45,9,129.85,3,2,1,6,321,Promising
12131,61,13,324.84,3,4,5,12,345,Loyal Customers
12132,14,7,122.1,5,1,1,7,511,New Customers
12133,121,14,233.79,2,4,3,9,243,At Risk
12134,41,14,387.61,3,4,5,12,345,Loyal Customers
12135,51,10,140.45,3,2,1,6,321,Promising
12136,5,11,102.3,5,3,1,9,531,Loyal Customers
12137,24,12,468.95,4,3,5,12,435,Loyal Customers
12138,20,15,333.19,4,5,5,14,455,Champions
12139,87,9,105.2,2,2,1,5,221,Hibernating
12140,9,11,317.18,5,3,4,12,534,Loyal Customers
12141,50,8,183.72,3,1,2,6,312,Promising
12142,236,9,131.77,1,2,1,4,121,Lost
12143,113,11,325.21,2,3,5,10,235,At Risk
12144,87,12,366.01,2,3,5,10,235,At Risk
12145,12,7,202.6,5,1,3,9,513,New Customers
12146,149,13,255.58,1,4,4,9,144,At Risk
12147,7,11,265.64,5,3,4,12,534,Loyal Customers
12148,10,9,93.8,5,2,1,8,521,New Customers
