CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment_Code,Segment,Cluster
11610,20,11,282.04,4,2,4,10,424,New Customers,0
11611,15,9,173.61,4,1,2,7,412,New Customers,0
11612,28,17,480.99,4,5,5,14,455,Champions,3
11613,13,13,195.26,5,4,2,11,542,Loyal Customers,0
11614,116,15,286.92,2,4,4,10,244,At Risk,2
11615,42,12,244.85,3,3,3,9,333,Loyal Customers,2
11616,147,13,487.71,1,4,5,10,145,At Risk,2
11617,52,12,426.15,3,3,5,11,335,Loyal Customers,3
11618,11,12,218.03,5,3,3,11,533,Loyal Customers,0
11619,16,7,98.09,4,1,1,6,411,New Customers,1
11620,5,10,163.13,5,2,2,9,522,New Customers,0
11621,71,9,203.06,2,1,3,6,213,Hibernating,2
11622,88,14,218.18,2,4,3,9,243,At Risk,2
11623,10,13,335.65,5,4,5,14,545,Champions,3
11624,4,12,270.18,5,3,4,12,534,Loyal Customers,0
11625,7,16,361.13,5,5,5,15,555,Champions,3
11626,15,14,281.18,4,4,4,12,444,Champions,3
11627,32,8,109.45,4,1,1,6,411,New Customers,1
11628,148,11,207.7,1,2,3,6,123,Hibernating,2
11629,335,11,172.37,1,2,2,5,122,Lost,2
11630,2,9,104.55,5,1,1,7,511,New Customers,0
11631,16,12,420.44,4,3,5,12,435,Loyal Customers,3
11632,108,14,315.53,2,4,4,10,244,At Risk,2
11633,140,9,187.68,1,1,2,4,112,Lost,2
11634,240,16,258.88,1,5,4,10,154,At Risk,2
11635,27,12,342.87,4,3,5,12,435,Loyal Customers,3
11636,8,9,276.33,5,1,4,10,514,New Customers,0
11637,20,13,150.48,4,4,2,10,442,Loyal Customers,0
11638,15,12,317.54,4,3,4,11,434,Loyal Customers,3
11639,131,14,229.05,1,4,3,8,143,At Risk,2
11640,206,9,178.98,1,1,2,4,112,Lost,2
11641,35,12,251.27,3,3,4,10,334,Loyal Customers,2
11642,24,11,177.51,4,2,2,8,422,New Customers,0
11643,5,15,307.03,5,5,4,14,554,Champions,3
11644,77,14,216.17,2,4,3,9,243,At Risk,2
11645,94,7,75.1,2,1,1,4,211,Hibernating,1
11646,43,10,243.41,3,2,3,8,323,Potential Loyalists,2
11647,7,16,385.04,5,5,5,15,555,Champions,3
11648,65,12,174.81,2,3,2,7,232,Need Attention,2
11649,65,11,124.83,2,2,1,5,221,Hibernating,2
11650,68,16,289.32,2,5,4,11,254,At Risk,3
11651,26,15,214.75,4,5,3,12,453,Loyal Customers,3
11652,1,19,289.94,5,5,4,14,554,Champions,3
11653,90,12,352.09,2,3,5,10,235,At Risk,2
11654,26,9,257.64,4,1,4,9,414,New Customers,0
11655,144,9,188.15,1,1,2,4,112,Lost,2
11656,33,13,382.8,3,4,5,12,345,Loyal Customers,3
11657,383,8,82.55,1,1,1,3,111,Lost,1
11658,39,17,356.14,3,5,5,13,355,Loyal Customers,3
11659,61,15,405.3,3,5,5,13,355,Loyal Customers,3
11660,193,15,440.32,1,5,5,11,155,At Risk,2
11661,6,7,190.75,5,1,2,8,512,New Customers,0
11662,94,8,106.63,2,1,1,4,211,Hibernating,1
11663,17,14,264.9,4,4,4,12,444,Champions,3
11664,158,11,258.85,1,2,4,7,124,Need Attention,2
11665,34,9,138.65,3,1,1,5,311,Promising,0
11666,67,11,277.82,2,2,4,8,224,Need Attention,2
11667,47,11,115.69,3,2,1,6,321,Promising,0
11668,26,16,705.79,4,5,5,14,455,Champions,3
11669,111,13,241.03,2,4,3,9,243,At Risk,2
11670,349,11,231.95,1,2,3,6,123,Hibernating,2
11671,30,15,136.79,4,5,1,10,451,Loyal Customers,0
11672,151,13,255.13,1,4,4,9,144,At Risk,2
11673,66,11,121.65,2,2,1,5,221,Hibernating,2
11674,23,14,238.64,4,4,3,11,443,Loyal Customers,3
11675,26,15,203.51,4,5,3,12,453,Loyal Customers,3
11676,6,18,342.48,5,5,5,15,555,Champions,3
11677,43,11,176.65,3,2,2,7,322,Promising,2
11678,398,10,198.19,1,2,3,6,123,Hibernating,2
11679,17,17,202.97,4,5,3,12,453,Loyal Customers,3
11680,49,10,180.2,3,2,2,7,322,Promising,2
11681,152,8,139.4,1,1,1,3,111,Lost,1
11682,14,11,233.55,5,2,3,10,523,New Customers,0
11683,38,8,179.08,3,1,2,6,312,Promising,0
11684,38,15,286.67,3,5,4,12,354,Loyal Customers,3
11685,15,12,214.65,4,3,3,10,433,Loyal Customers,0
11686,65,10,280.48,2,2,4,8,224,Need Attention,2
11687,51,12,234.0,3,3,3,9,333,Loyal Customers,2
11688,23,11,185.83,4,2,2,8,422,New Customers,0
11689,44,9,298.79,3,1,4,8,314,Potential Loyalists,2
11690,35,13,296.44,3,4,4,11,344,Loyal Customers,3
11691,10,12,276.56,5,3,4,12,534,Loyal Customers,0
11692,67,10,144.54,2,2,1,5,221,Hibernating,2
11693,9,9,185.21,5,1,2,8,512,New Customers,0
11694,34,13,153.8,3,4,2,9,342,Loyal Customers,0
11695,28,14,297.63,4,4,4,12,444,Champions,3
11696,12,14,298.09,5,4,4,13,544,Champions,3
11697,166,10,179.05,1,2,2,5,122,Lost,2
11698,161,12,203.22,1,3,3,7,133,At Risk,2
11699,45,12,190.95,3,3,2,8,332,Loyal Customers,2
11700,310,5,62.85,1,1,1,3,111,Lost,1
11701,10,19,312.94,5,5,4,14,554,Champions,3
11702,61,9,224.8,3,1,3,7,313,Potential Loyalists,2
11703,17,13,160.14,4,4,2,10,442,Loyal Customers,0
11704,106,9,172.84,2,1,2,5,212,Hibernating,2
11705,35,12,111.45,3,3,1,7,331,Loyal Customers,0
11706,86,8,156.86,2,1,2,5,212,Hibernating,1
11707,64,8,198.04,2,1,3,6,213,Hibernating,2
11708,10,10,162.46,5,2,2,9,522,New Customers,0
11709,29,17,277.88,4,5,4,13,454,Champions,3
11710,11,12,111.2,5,3,1,9,531,Loyal Customers,0
11711,11,10,189.7,5,2,2,9,522,New Customers,0
11712,170,13,192.48,1,4,2,7,142,Cant Lose Them,2
11713,47,10,226.25,3,2,3,8,323,Potential Loyalists,2
11714,109,21,285.6,2,5,4,11,254,At Risk,3
11715,18,12,206.04,4,3,3,10,433,Loyal Customers,0
11716,21,18,198.45,4,5,3,12,453,Loyal Customers,3
11717,26,13,234.67,4,4,3,11,443,Loyal Customers,3
11718,158,13,361.07,1,4,5,10,145,At Risk,2
11719,5,19,440.53,5,5,5,15,555,Champions,3
11720,72,11,231.02,2,2,3,7,223,Need Attention,2
11721,3,15,303.22,5,5,4,14,554,Champions,3
11722,61,12,170.8,3,3,2,8,332,Loyal Customers,2
11723,15,10,192.44,4,2,2,8,422,New Customers,0
11724,79,10,267.93,2,2,4,8,224,Need Attention,2
11725,24,12,170.26,4,3,2,9,432,Loyal Customers,0
11726,7,12,238.47,5,3,3,11,533,Loyal Customers,0
11727,58,10,146.22,3,2,2,7,322,Promising,2
11728,1,9,125.75,5,1,1,7,511,New Customers,0
11729,8,15,299.14,5,5,4,14,554,Champions,3
11730,36,16,158.1,3,5,2,10,352,Loyal Customers,2
11731,321,5,67.6,1,1,1,3,111,Lost,1
11732,346,8,105.48,1,1,1,3,111,Lost,1
11733,3,13,190.75,5,4,2,11,542,Loyal Customers,0
11734,108,10,96.7,2,2,1,5,221,Hibernating,1
11735,173,22,368.15,1,5,5,11,155,At Risk,3
11736,6,9,244.05,5,1,3,9,513,New Customers,0
11737,184,9,158.09,1,1,2,4,112,Lost,1
11738,54,7,255.65,3,1,4,8,314,Potential Loyalists,2
11739,150,11,158.5,1,2,2,5,122,Lost,2
11740,184,8,274.68,1,1,4,6,114,Hibernating,2
11741,49,25,536.09,3,5,5,13,355,Loyal Customers,3
11742,30,18,301.8,4,5,4,13,454,Champions,3
11743,9,21,426.5,5,5,5,15,555,Champions,3
11744,53,9,253.65,3,1,4,8,314,Potential Loyalists,2
11745,30,13,397.7,4,4,5,13,445,Champions,3
11746,14,10,143.45,5,2,1,8,521,New Customers,0
11747,56,14,197.15,3,4,2,9,342,Loyal Customers,2
11748,34,16,264.44,3,5,4,12,354,Loyal Customers,3
11749,66,15,344.17,2,5,5,12,255,At Risk,3
11750,48,9,210.47,3,1,3,7,313,Potential Loyalists,2
11751,190,9,201.7,1,1,3,5,113,Hibernating,2
11752,28,9,162.85,4,1,2,7,412,New Customers,0
11753,40,15,190.27,3,5,2,10,352,Loyal Customers,2
11754,276,17,318.32,1,5,4,10,154,At Risk,2
11755,3,13,301.33,5,4,4,13,544,Champions,0
11756,50,18,300.35,3,5,4,12,354,Loyal Customers,3
11757,5,10,240.2,5,2,3,10,523,New Customers,0
11758,56,10,284.0,3,2,4,9,324,Potential Loyalists,2
11759,17,16,316.86,4,5,4,13,454,Champions,3
11760,252,12,172.5,1,3,2,6,132,Hibernating,2
11761,120,8,394.69,2,1,5,8,215,Need Attention,2
11762,79,11,113.6,2,2,1,5,221,Hibernating,1
11763,230,4,46.68,1,1,1,3,111,Lost,1
11764,54,12,150.77,3,3,2,8,332,Loyal Customers,2
11765,65,15,308.88,2,5,4,11,254,At Risk,3
11766,23,5,197.77,4,1,3,8,413,New Customers,1
11767,44,12,237.29,3,3,3,9,333,Loyal Customers,2
11768,18,13,400.36,4,4,5,13,445,Champions,3
11769,18,7,134.55,4,1,1,6,411,New Customers,1
11770,25,12,317.59,4,3,4,11,434,Loyal Customers,3
11771,148,8,114.08,1,1,1,3,111,Lost,1
11772,179,16,373.09,1,5,5,11,155,At Risk,2
11773,8,12,255.82,5,3,4,12,534,Loyal Customers,0
11774,58,12,205.95,3,3,3,9,333,Loyal Customers,2
11775,103,6,111.06,2,1,1,4,211,Hibernating,1
11776,11,16,535.71,5,5,5,15,555,Champions,3
11777,42,21,343.84,3,5,5,13,355,Loyal Customers,3
11778,35,9,126.33,3,1,1,5,311,Promising,1
11779,18,12,267.44,4,3,4,11,434,Loyal Customers,0
11780,291,9,374.05,1,1,5,7,115,Need Attention,2
11781,66,8,114.93,2,1,1,4,211,Hibernating,1
11782,26,13,179.48,4,4,2,10,442,Loyal Customers,0
11783,2,18,295.49,5,5,4,14,554,Champions,3
11784,91,18,355.65,2,5,5,12,255,At Risk,3
11785,44,14,131.49,3,4,1,8,341,Loyal Customers,2
11786,9,16,232.02,5,5,3,13,553,Loyal Customers,3
11787,3,9,149.77,5,1,2,8,512,New Customers,0
11788,93,8,270.94,2,1,4,7,214,Need Attention,2
11789,124,11,338.0,2,2,5,9,225,Need Attention,2
11790,7,12,276.6,5,3,4,12,534,Loyal Customers,0
11791,57,14,664.17,3,4,5,12,345,Loyal Customers,3
11792,149,9,89.28,1,1,1,3,111,Lost,1
11793,9,12,226.22,5,3,3,11,533,Loyal Customers,0
11794,179,5,111.13,1,1,1,3,111,Lost,1
11795,81,13,387.91,2,4,5,11,245,At Risk,2
11796,68,17,371.59,2,5,5,12,255,At Risk,3
11797,8,12,310.85,5,3,4,12,534,Loyal Customers,3
11798,32,13,193.57,4,4,2,10,442,Loyal Customers,0
11799,48,20,335.6,3,5,5,13,355,Loyal Customers,3
11800,116,19,375.83,2,5,5,12,255,At Risk,3
11801,292,13,259.3,1,4,4,9,144,At Risk,2
11802,37,8,135.79,3,1,1,5,311,Promising,1
11803,204,15,270.41,1,5,4,10,154,At Risk,2
11804,281,11,290.95,1,2,4,7,124,Need Attention,2
11805,50,13,470.44,3,4,5,12,345,Loyal Customers,3
11806,22,13,242.7,4,4,3,11,443,Loyal Customers,3
11807,77,10,629.26,2,2,5,9,225,Need Attention,2
11808,28,14,199.85,4,4,3,11,443,Loyal Customers,0
11809,48,9,219.11,3,1,3,7,313,Potential Loyalists,2
11810,68,13,161.0,2,4,2,8,242,Cant Lose Them,2
11811,13,12,243.87,5,3,3,11,533,Loyal Customers,0
11812,78,13,317.6,2,4,4,10,244,At Risk,2
11813,126,11,243.94,2,2,3,7,223,Need Attention,2
11814,386,9,261.85,1,1,4,6,114,Hibernating,2
11815,23,6,22.9,4,1,1,6,411,New Customers,1
11816,12,20,275.24,5,5,4,14,554,Champions,3
11817,114,14,376.01,2,4,5,11,245,At Risk,2
11818,162,14,150.99,1,4,2,7,142,Cant Lose Them,2
11819,36,14,158.94,3,4,2,9,342,Loyal Customers,0
11820,25,11,169.82,4,2,2,8,422,New Customers,0
11821,39,10,160.56,3,2,2,7,322,Promising,0
11822,27,9,294.17,4,1,4,9,414,New Customers,0
11823,65,14,268.45,2,4,4,10,244,At Risk,2
11824,30,15,411.27,4,5,5,14,455,Champions,3
11825,33,13,324.12,3,4,5,12,345,Loyal Customers,3
11826,19,14,230.1,4,4,3,11,443,Loyal Customers,3
11827,105,11,214.59,2,2,3,7,223,Need Attention,2
11828,2,14,206.23,5,4,3,12,543,Loyal Customers,0
11829,87,13,292.04,2,4,4,10,244,At Risk,2
11830,3,13,263.52,5,4,4,13,544,Champions,0
11831,36,10,200.52,3,2,3,8,323,Potential Loyalists,0
11832,41,11,111.8,3,2,1,6,321,Promising,0
11833,104,17,382.08,2,5,5,12,255,At Risk,3
11834,8,15,200.81,5,5,3,13,553,Loyal Customers,0
11835,7,16,291.55,5,5,4,14,554,Champions,3
11836,122,10,301.65,2,2,4,8,224,Need Attention,2
11837,8,5,112.25,5,1,1,7,511,New Customers,1
11838,3,9,181.09,5,1,2,8,512,New Customers,0
11839,99,9,148.83,2,1,2,5,212,Hibernating,1
11840,93,20,249.94,2,5,3,10,253,At Risk,3
11841,25,16,243.86,4,5,3,12,453,Loyal Customers,3
11842,3,14,295.75,5,4,4,13,544,Champions,3
11843,138,13,251.47,1,4,4,9,144,At Risk,2
11844,80,8,202.53,2,1,3,6,213,Hibernating,2
11845,101,14,393.01,2,4,5,11,245,At Risk,2
11846,6,12,167.55,5,3,2,10,532,Loyal Customers,0
11847,19,12,289.55,4,3,4,11,434,Loyal Customers,3
11848,116,10,311.26,2,2,4,8,224,Need Attention,2
11849,76,10,146.41,2,2,2,6,222,Hibernating,2
11850,37,9,91.95,3,1,1,5,311,Promising,1
11851,840,3,122.67,1,1,1,3,111,Lost,1
11852,15,11,221.04,4,2,3,9,423,New Customers,0
11853,164,8,244.94,1,1,3,5,113,Hibernating,2
11854,28,18,337.11,4,5,5,14,455,Champions,3
11855,134,12,147.18,1,3,2,6,132,Hibernating,2
11856,29,10,323.17,4,2,4,10,424,New Customers,2
11857,47,10,243.97,3,2,3,8,323,Potential Loyalists,2
11858,48,10,260.3,3,2,4,9,324,Potential Loyalists,2
11859,61,17,389.75,3,5,5,13,355,Loyal Customers,3
11860,4,9,215.63,5,1,3,9,513,New Customers,0
11861,75,16,247.28,2,5,3,10,253,At Risk,2
11862,9,11,164.05,5,2,2,9,522,New Customers,0
11863,153,7,122.1,1,1,1,3,111,Lost,1
11864,121,8,225.13,2,1,3,6,213,Hibernating,2
11865,156,13,213.45,1,4,3,8,143,At Risk,2
11866,227,11,177.6,1,2,2,5,122,Lost,2
11867,72,14,180.65,2,4,2,8,242,Cant Lose Them,2
11868,7,11,187.21,5,2,2,9,522,New Customers,0
11869,258,8,355.2,1,1,5,7,115,Need Attention,2
11870,206,6,143.77,1,1,1,3,111,Lost,1
11871,7,15,221.62,5,5,3,13,553,Loyal Customers,3
11872,21,11,291.29,4,2,4,10,424,New Customers,0
11873,72,16,203.25,2,5,3,10,253,At Risk,2
11874,17,15,317.58,4,5,4,13,454,Champions,3
11875,71,11,162.57,2,2,2,6,222,Hibernating,2
11876,14,11,309.51,5,2,4,11,524,New Customers,0
11877,6,15,237.25,5,5,3,13,553,Loyal Customers,3
11878,23,15,292.51,4,5,4,13,454,Champions,3
11879,95,11,215.54,2,2,3,7,223,Need Attention,2
11880,38,18,308.63,3,5,4,12,354,Loyal Customers,3
11881,47,13,282.64,3,4,4,11,344,Loyal Customers,2
11882,104,7,138.67,2,1,1,4,211,Hibernating,1
11883,64,10,95.95,2,2,1,5,221,Hibernating,1
11884,21,19,285.45,4,5,4,13,454,Champions,3
11885,227,11,189.2,1,2,2,5,122,Lost,2
11886,4,10,119.34,5,2,1,8,521,New Customers,0
11887,133,9,353.47,1,1,5,7,115,Need Attention,2
11888,50,18,269.95,3,5,4,12,354,Loyal Customers,3
11889,197,11,236.04,1,2,3,6,123,Hibernating,2
11890,41,13,265.19,3,4,4,11,344,Loyal Customers,2
11891,12,12,157.6,5,3,2,10,532,Loyal Customers,0
11892,44,9,104.7,3,1,1,5,311,Promising,1
11893,365,13,210.63,1,4,3,8,143,At Risk,2
11894,91,6,111.18,2,1,1,4,211,Hibernating,1
11895,55,7,118.15,3,1,1,5,311,Promising,1
11896,113,13,190.96,2,4,2,8,242,Cant Lose Them,2
11897,23,16,319.34,4,5,4,13,454,Champions,3
11898,15,14,214.03,4,4,3,11,443,Loyal Customers,0
11899,87,13,157.83,2,4,2,8,242,Cant Lose Them,2
11900,11,12,263.27,5,3,4,12,534,Loyal Customers,0
11901,38,14,178.6,3,4,2,9,342,Loyal Customers,2
11902,156,12,207.25,1,3,3,7,133,At Risk,2
11903,320,10,93.94,1,2,1,4,121,Lost,1
11904,2,11,294.52,5,2,4,11,524,New Customers,0
11905,59,14,222.75,3,4,3,10,343,Loyal Customers,2
11906,236,12,249.79,1,3,3,7,133,At Risk,2
11907,155,8,86.68,1,1,1,3,111,Lost,1
11908,44,10,168.0,3,2,2,7,322,Promising,2
11909,112,9,271.55,2,1,4,7,214,Need Attention,2
11910,93,11,275.04,2,2,4,8,224,Need Attention,2
11911,10,13,170.56,5,4,2,11,542,Loyal Customers,0
11912,379,13,270.78,1,4,4,9,144,At Risk,2
11913,196,14,241.92,1,4,3,8,143,At Risk,2
11914,5,6,299.83,5,1,4,10,514,New Customers,0
11915,11,12,352.92,5,3,5,13,535,Loyal Customers,3
11916,74,9,281.49,2,1,4,7,214,Need Attention,2
11917,91,19,285.16,2,5,4,11,254,At Risk,3
11918,455,12,154.79,1,3,2,6,132,Hibernating,2
11919,25,11,296.0,4,2,4,10,424,New Customers,0
11920,9,14,285.22,5,4,4,13,544,Champions,3
11921,129,10,169.53,2,2,2,6,222,Hibernating,2
11922,13,15,244.75,5,5,3,13,553,Loyal Customers,3
11923,52,16,358.12,3,5,5,13,355,Loyal Customers,3
11924,47,6,273.55,3,1,4,8,314,Potential Loyalists,1
11925,17,13,180.11,4,4,2,10,442,Loyal Customers,0
11926,16,16,224.94,4,5,3,12,453,Loyal Customers,3
11927,9,15,239.65,5,5,3,13,553,Loyal Customers,3
11928,9,12,202.07,5,3,3,11,533,Loyal Customers,0
11929,33,16,378.74,3,5,5,13,355,Loyal Customers,3
11930,2,13,388.61,5,4,5,14,545,Champions,3
11931,43,15,154.75,3,5,2,10,352,Loyal Customers,2
11932,14,13,264.4,5,4,4,13,544,Champions,3
11933,21,9,209.94,4,1,3,8,413,New Customers,0
11934,200,16,367.99,1,5,5,11,155,At Risk,2
11935,17,11,183.57,4,2,2,8,422,New Customers,0
11936,106,15,140.3,2,5,1,8,251,Cant Lose Them,2
11937,184,8,85.99,1,1,1,3,111,Lost,1
11938,3,12,338.97,5,3,5,13,535,Loyal Customers,0
11939,8,7,79.95,5,1,1,7,511,New Customers,1
11940,35,22,348.62,3,5,5,13,355,Loyal Customers,3
11941,6,12,197.99,5,3,3,11,533,Loyal Customers,0
11942,57,9,91.68,3,1,1,5,311,Promising,1
11943,25,11,357.03,4,2,5,11,425,New Customers,3
11944,171,11,185.6,1,2,2,5,122,Lost,2
11945,62,9,180.13,3,1,2,6,312,Promising,2
11946,118,10,122.18,2,2,1,5,221,Hibernating,1
11947,16,10,164.76,4,2,2,8,422,New Customers,0
11948,23,15,386.85,4,5,5,14,455,Champions,3
11949,9,19,303.37,5,5,4,14,554,Champions,3
11950,28,11,161.15,4,2,2,8,422,New Customers,0
11951,29,11,243.17,4,2,3,9,423,New Customers,0
11952,253,10,78.25,1,2,1,4,121,Lost,1
11953,165,10,440.88,1,2,5,8,125,Need Attention,2
11954,30,15,306.98,4,5,4,13,454,Champions,3
11955,232,10,171.94,1,2,2,5,122,Lost,2
11956,75,16,160.74,2,5,2,9,252,Cant Lose Them,2
11957,142,11,405.83,1,2,5,8,125,Need Attention,2
11958,172,11,210.78,1,2,3,6,123,Hibernating,2
11959,9,12,288.05,5,3,4,12,534,Loyal Customers,0
11960,12,13,383.15,5,4,5,14,545,Champions,3
11961,115,9,98.38,2,1,1,4,211,Hibernating,1
11962,38,18,262.97,3,5,4,12,354,Loyal Customers,3
11963,18,12,123.8,4,3,1,8,431,Loyal Customers,0
11964,77,10,164.62,2,2,2,6,222,Hibernating,2
11965,28,15,185.9,4,5,2,11,452,Loyal Customers,3
11966,49,13,279.95,3,4,4,11,344,Loyal Customers,2
11967,15,10,245.46,4,2,3,9,423,New Customers,0
11968,4,14,384.44,5,4,5,14,545,Champions,3
11969,24,9,238.49,4,1,3,8,413,New Customers,0
11970,47,8,222.65,3,1,3,7,313,Potential Loyalists,2
11971,13,14,413.87,5,4,5,14,545,Champions,3
11972,47,13,210.4,3,4,3,10,343,Loyal Customers,2
11973,408,8,219.72,1,1,3,5,113,Hibernating,2
11974,4,17,402.25,5,5,5,15,555,Champions,3
11975,89,11,208.58,2,2,3,7,223,Need Attention,2
11976,91,10,180.51,2,2,2,6,222,Hibernating,2
11977,61,11,160.84,3,2,2,7,322,Promising,2
11978,82,10,174.23,2,2,2,6,222,Hibernating,2
11979,25,16,186.0,4,5,2,11,452,Loyal Customers,3
11980,8,12,111.7,5,3,1,9,531,Loyal Customers,0
11981,8,9,263.13,5,1,4,10,514,New Customers,0
11982,26,18,318.49,4,5,4,13,454,Champions,3
11983,129,12,174.83,2,3,2,7,232,Need Attention,2
11984,4,14,172.98,5,4,2,11,542,Loyal Customers,0
11985,29,11,144.3,4,2,1,7,421,New Customers,0
11986,29,14,233.61,4,4,3,11,443,Loyal Customers,3
11987,26,11,169.63,4,2,2,8,422,New Customers,0
11988,6,20,174.91,5,5,2,12,552,Loyal Customers,3
11989,29,12,154.9,4,3,2,9,432,Loyal Customers,0
11990,173,9,143.8,1,1,1,3,111,Lost,1
11991,87,15,398.58,2,5,5,12,255,At Risk,3
11992,160,15,373.23,1,5,5,11,155,At Risk,2
11993,89,17,303.79,2,5,4,11,254,At Risk,3
11994,14,19,598.18,5,5,5,15,555,Champions,3
11995,19,14,224.57,4,4,3,11,443,Loyal Customers,3
11996,10,9,227.95,5,1,3,9,513,New Customers,0
11997,91,15,263.98,2,5,4,11,254,At Risk,2
11998,604,6,42.8,1,1,1,3,111,Lost,1
11999,71,15,143.35,2,5,1,8,251,Cant Lose Them,2
12000,10,16,257.98,5,5,4,14,554,Champions,3
12001,54,9,183.07,3,1,2,6,312,Promising,2
12002,153,10,109.75,1,2,1,4,121,Lost,1
12003,64,10,137.55,2,2,1,5,221,Hibernating,2
12004,20,9,99.1,4,1,1,6,411,New Customers,0
12005,19,18,325.09,4,5,5,14,455,Champions,3
12006,1,12,172.24,5,3,2,10,532,Loyal Customers,0
12007,195,10,189.37,1,2,2,5,122,Lost,2
12008,17,18,311.22,4,5,4,13,454,Champions,3
12009,91,8,148.27,2,1,2,5,212,Hibernating,1
12010,12,15,174.49,5,5,2,12,552,Loyal Customers,0
12011,26,8,117.29,4,1,1,6,411,New Customers,1
12012,92,11,333.45,2,2,5,9,225,Need Attention,2
12013,205,10,156.85,1,2,2,5,122,Lost,2
12014,1,15,306.58,5,5,4,14,554,Champions,3
12015,8,18,245.39,5,5,3,13,553,Loyal Customers,3
12016,2,10,115.9,5,2,1,8,521,New Customers,0
12017,80,17,265.93,2,5,4,11,254,At Risk,3
12018,216,7,150.5,1,1,2,4,112,Lost,1
12019,11,12,186.31,5,3,2,10,532,Loyal Customers,0
12020,46,16,304.11,3,5,4,12,354,Loyal Customers,3
12021,18,16,451.16,4,5,5,14,455,Champions,3
12022,145,16,222.08,1,5,3,9,153,At Risk,2
12023,33,11,151.75,3,2,2,7,322,Promising,0
12024,200,11,224.63,1,2,3,6,123,Hibernating,2
12025,105,10,146.0,2,2,2,6,222,Hibernating,2
12026,68,16,197.2,2,5,2,9,252,Cant Lose Them,2
12027,10,13,263.45,5,4,4,13,544,Champions,3
12028,51,13,316.45,3,4,4,11,344,Loyal Customers,2
12029,60,14,295.85,3,4,4,11,344,Loyal Customers,2
12030,21,11,259.56,4,2,4,10,424,New Customers,0
12031,33,8,132.84,3,1,1,5,311,Promising,1
12032,12,12,133.2,5,3,1,9,531,Loyal Customers,0
12033,89,15,222.75,2,5,3,10,253,At Risk,2
12034,229,9,224.9,1,1,3,5,113,Hibernating,2
12035,14,17,406.28,5,5,5,15,555,Champions,3
12036,48,16,254.7,3,5,4,12,354,Loyal Customers,3
12037,56,16,308.94,3,5,4,12,354,Loyal Customers,3
12038,14,15,375.95,5,5,5,15,555,Champions,3
12039,16,11,139.33,4,2,1,7,421,New Customers,0
12040,16,8,201.55,4,1,3,8,413,New Customers,0
12041,6,8,75.33,5,1,1,7,511,New Customers,0
12042,118,17,297.65,2,5,4,11,254,At Risk,2
12043,189,10,178.61,1,2,2,5,122,Lost,2
12044,8,7,163.15,5,1,2,8,512,New Customers,0
12045,9,13,260.01,5,4,4,13,544,Champions,0
12046,31,12,240.41,4,3,3,10,433,Loyal Customers,2
12047,1,15,231.03,5,5,3,13,553,Loyal Customers,0
12048,14,7,102.35,5,1,1,7,511,New Customers,1
12049,175,10,112.05,1,2,1,4,121,Lost,1
12050,7,11,142.09,5,2,1,8,521,New Customers,0
12051,198,9,263.3,1,1,4,6,114,Hibernating,2
12052,142,11,139.0,1,2,1,4,121,Lost,2
12053,13,17,303.45,5,5,4,14,554,Champions,3
12054,11,6,48.65,5,1,1,7,511,New Customers,1
12055,354,7,157.9,1,1,2,4,112,Lost,1
12056,58,12,239.45,3,3,3,9,333,Loyal Customers,2
12057,22,15,206.93,4,5,3,12,453,Loyal Customers,3
12058,130,11,448.13,1,2,5,8,125,Need Attention,2
12059,113,7,95.84,2,1,1,4,211,Hibernating,1
12060,32,13,208.19,4,4,3,11,443,Loyal Customers,2
12061,44,14,233.84,3,4,3,10,343,Loyal Customers,2
12062,142,9,155.6,1,1,2,4,112,Lost,1
12063,2,6,245.3,5,1,3,9,513,New Customers,0
12064,38,15,223.37,3,5,3,11,353,Loyal Customers,3
12065,27,9,74.5,4,1,1,6,411,New Customers,1
12066,408,13,133.5,1,4,1,6,141,Cant Lose Them,2
12067,17,7,295.08,4,1,4,9,414,New Customers,0
12068,89,15,257.56,2,5,4,11,254,At Risk,2
12069,90,10,89.7,2,2,1,5,221,Hibernating,1
12070,17,11,118.95,4,2,1,7,421,New Customers,0
12071,5,15,270.49,5,5,4,14,554,Champions,3
12072,81,12,216.9,2,3,3,8,233,At Risk,2
12073,30,9,189.27,4,1,2,7,412,New Customers,0
12074,10,12,264.69,5,3,4,12,534,Loyal Customers,0
12075,191,11,222.26,1,2,3,6,123,Hibernating,2
12076,22,11,135.34,4,2,1,7,421,New Customers,0
12077,46,13,233.66,3,4,3,10,343,Loyal Customers,2
12078,227,12,182.17,1,3,2,6,132,Hibernating,2
12079,18,12,133.03,4,3,1,8,431,Loyal Customers,0
12080,26,14,533.86,4,4,5,13,445,Champions,3
12081,9,12,529.65,5,3,5,13,535,Loyal Customers,3
12082,317,10,237.71,1,2,3,6,123,Hibernating,2
12083,54,15,520.25,3,5,5,13,355,Loyal Customers,3
12084,5,13,329.93,5,4,5,14,545,Champions,3
12085,12,11,275.93,5,2,4,11,524,New Customers,0
12086,70,11,275.1,2,2,4,8,224,Need Attention,2
12087,16,14,237.36,4,4,3,11,443,Loyal Customers,3
12088,211,12,230.18,1,3,3,7,133,At Risk,2
12089,418,8,98.05,1,1,1,3,111,Lost,1
12090,36,12,186.74,3,3,2,8,332,Loyal Customers,2
