customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,rfm_composite,rfm_segment,cluster
2118,920,3,127.12,1,2,1,1-2-1,8,Cant Lose Them,1
2119,564,1,79.06,2,1,1,2-1-1,9,Hibernating,1
2120,648,5,138.61,1,3,2,1-3-2,11,Cant Lose Them,1
2121,911,2,124.44,1,1,1,1-1-1,6,Lost,1
2122,576,3,167.74,2,2,2,2-2-2,12,Cant Lose Them,1
2123,624,2,41.9,1,1,1,1-1-1,6,Lost,1
2124,771,1,95.95,1,1,1,1-1-1,6,Lost,1
2125,836,4,290.75,1,2,2,1-2-2,9,Cant Lose Them,1
2126,144,3,533.54,4,2,3,4-2-3,19,Recent Customers,1
2127,159,1,43.15,3,1,1,3-1-1,12,Hibernating,1
2128,243,1,332.46,3,1,2,3-1-2,13,Hibernating,1
2129,52,1,27.36,5,1,1,5-1-1,18,Recent Customers,1
2130,140,1,95.04,4,1,1,4-1-1,15,Recent Customers,1
2131,305,1,41.83,3,1,1,3-1-1,12,Hibernating,1
2132,191,2,470.69,3,1,3,3-1-3,14,Hibernating,1
2133,462,1,89.28,2,1,1,2-1-1,9,Hibernating,1
2134,145,1,11.12,4,1,1,4-1-1,15,Recent Customers,1
2135,343,1,28.2,2,1,1,2-1-1,9,Hibernating,1
2136,128,2,637.84,4,1,3,4-1-3,17,Recent Customers,1
2137,62,2,65.03,5,1,1,5-1-1,18,Recent Customers,1
2138,260,1,118.63,3,1,1,3-1-1,12,Hibernating,1
2139,196,2,304.76,3,1,2,3-1-2,13,Hibernating,1
2140,116,2,63.84,4,1,1,4-1-1,15,Recent Customers,1
2141,354,1,20.45,2,1,1,2-1-1,9,Hibernating,1
2142,22,1,48.07,5,1,1,5-1-1,18,Recent Customers,1
2143,71,2,97.64,4,1,1,4-1-1,15,Recent Customers,1
2144,235,1,36.3,3,1,1,3-1-1,12,Hibernating,1
2145,99,1,17.7,4,1,1,4-1-1,15,Recent Customers,1
2146,82,1,32.85,4,1,1,4-1-1,15,Recent Customers,1
2147,82,1,56.81,4,1,1,4-1-1,15,Recent Customers,1
2148,121,2,74.04,4,1,1,4-1-1,15,Recent Customers,1
2149,131,2,360.11,4,1,2,4-1-2,16,Recent Customers,1
2150,96,1,10.18,4,1,1,4-1-1,15,Recent Customers,1
2151,151,1,60.65,3,1,1,3-1-1,12,Hibernating,1
2152,99,3,95.41,4,2,1,4-2-1,17,Recent Customers,1
2153,394,2,68.01,2,1,1,2-1-1,9,Hibernating,1
2154,395,1,12.93,2,1,1,2-1-1,9,Hibernating,1
2155,68,1,11.34,5,1,1,5-1-1,18,Recent Customers,1
2156,62,1,130.08,5,1,1,5-1-1,18,Recent Customers,1
2157,174,2,108.32,3,1,1,3-1-1,12,Hibernating,1
2158,378,2,73.43,2,1,1,2-1-1,9,Hibernating,1
2159,265,2,219.02,3,2,2,3-2-2,15,Promising,1
2160,455,1,13.4,2,1,1,2-1-1,9,Hibernating,1
2161,356,2,340.4,2,2,2,2-2-2,12,Cant Lose Them,1
2162,235,1,245.15,3,1,2,3-1-2,13,Hibernating,1
2163,187,1,100.29,3,1,1,3-1-1,12,Hibernating,1
2164,156,2,171.95,3,2,2,3-2-2,15,Promising,1
2165,179,1,51.36,3,1,1,3-1-1,12,Hibernating,1
2166,164,2,51.35,3,2,1,3-2-1,14,Hibernating,1
2167,264,2,133.39,3,2,2,3-2-2,15,Promising,1
2168,192,2,195.04,3,2,2,3-2-2,15,Promising,1
2169,11,1,18.71,5,1,1,5-1-1,18,Recent Customers,1
2170,140,1,26.85,4,1,1,4-1-1,15,Recent Customers,1
2171,122,3,121.66,4,2,1,4-2-1,17,Recent Customers,1
2172,47,1,229.12,5,1,2,5-1-2,19,Recent Customers,1
2173,72,2,167.28,4,2,2,4-2-2,18,Recent Customers,1
2174,56,2,354.04,5,2,2,5-2-2,21,Recent Customers,1
2175,110,1,132.27,4,1,1,4-1-1,15,Recent Customers,1
2176,350,1,29.38,2,1,1,2-1-1,9,Hibernating,1
2177,35,2,40.7,5,2,1,5-2-1,20,Recent Customers,1
2178,106,1,32.06,4,1,1,4-1-1,15,Recent Customers,1
2179,300,2,84.46,3,2,1,3-2-1,14,Hibernating,1
2180,84,1,39.93,4,1,1,4-1-1,15,Recent Customers,1
2181,120,2,259.36,4,2,2,4-2-2,18,Recent Customers,1
2182,333,1,46.32,2,1,1,2-1-1,9,Hibernating,1
2183,77,1,38.63,4,1,1,4-1-1,15,Recent Customers,1
2184,339,2,70.58,2,2,1,2-2-1,11,Cant Lose Them,1
2185,125,1,22.38,4,1,1,4-1-1,15,Recent Customers,1
2186,84,1,11.98,4,1,1,4-1-1,15,Recent Customers,1
2187,219,1,88.64,3,1,1,3-1-1,12,Hibernating,1
2188,270,2,50.09,3,2,1,3-2-1,14,Hibernating,1
2189,354,1,146.7,2,1,2,2-1-2,10,Hibernating,1
2190,115,2,285.89,4,2,2,4-2-2,18,Recent Customers,1
2191,176,1,23.65,3,1,1,3-1-1,12,Hibernating,1
2192,164,2,256.48,3,2,2,3-2-2,15,Promising,1
2193,85,3,666.72,4,2,3,4-2-3,19,Recent Customers,1
2194,63,1,113.35,5,1,1,5-1-1,18,Recent Customers,1
2195,29,3,309.71,5,2,2,5-2-2,21,Recent Customers,1
2196,112,2,71.88,4,2,1,4-2-1,17,Recent Customers,1
2197,44,2,501.68,5,2,3,5-2-3,22,Recent Customers,1
2198,14,1,56.37,5,1,1,5-1-1,18,Recent Customers,1
2199,47,3,148.28,5,2,2,5-2-2,21,Recent Customers,1
2200,124,1,70.36,4,1,1,4-1-1,15,Recent Customers,1
2201,118,3,119.93,4,2,1,4-2-1,17,Recent Customers,1
2202,131,1,99.66,4,1,1,4-1-1,15,Recent Customers,1
2203,229,1,43.16,3,1,1,3-1-1,12,Hibernating,1
2204,132,1,24.06,4,1,1,4-1-1,15,Recent Customers,1
2205,113,2,171.86,4,2,2,4-2-2,18,Recent Customers,1
2206,183,1,12.99,3,1,1,3-1-1,12,Hibernating,1
2207,163,2,89.77,3,2,1,3-2-1,14,Hibernating,1
2208,58,2,165.14,5,2,2,5-2-2,21,Recent Customers,1
2209,285,2,60.79,3,2,1,3-2-1,14,Hibernating,1
2210,6,1,78.87,5,1,1,5-1-1,18,Recent Customers,1
2211,74,1,18.4,4,1,1,4-1-1,15,Recent Customers,1
2212,179,2,294.24,3,2,2,3-2-2,15,Promising,1
2213,209,3,198.08,3,2,2,3-2-2,15,Promising,1
2214,462,1,114.45,2,1,1,2-1-1,9,Hibernating,1
2215,128,1,113.6,4,1,1,4-1-1,15,Recent Customers,1
2216,209,1,96.15,3,1,1,3-1-1,12,Hibernating,1
2217,137,2,256.55,4,2,2,4-2-2,18,Recent Customers,1
2218,173,2,786.87,3,2,3,3-2-3,16,Promising,1
2219,348,2,83.4,2,2,1,2-2-1,11,Cant Lose Them,1
2220,260,1,361.86,3,1,2,3-1-2,13,Hibernating,1
2221,27,1,28.58,5,1,1,5-1-1,18,Recent Customers,1
2222,5,1,26.58,5,1,1,5-1-1,18,Recent Customers,1
2223,189,1,8.6,3,1,1,3-1-1,12,Hibernating,1
2224,125,2,567.06,4,2,3,4-2-3,19,Recent Customers,1
2225,495,1,10.15,2,1,1,2-1-1,9,Hibernating,1
2226,91,2,85.15,4,2,1,4-2-1,17,Recent Customers,1
2227,107,2,431.54,4,2,2,4-2-2,18,Recent Customers,1
2228,325,2,94.28,2,2,1,2-2-1,11,Cant Lose Them,1
2229,364,1,200.7,2,1,2,2-1-2,10,Hibernating,1
2230,41,1,68.72,5,1,1,5-1-1,18,Recent Customers,1
2231,206,2,301.44,3,2,2,3-2-2,15,Promising,1
2232,115,3,177.03,4,2,2,4-2-2,18,Recent Customers,1
2233,292,2,88.15,3,2,1,3-2-1,14,Hibernating,1
2234,384,1,58.12,2,1,1,2-1-1,9,Hibernating,1
2235,183,2,154.38,3,2,2,3-2-2,15,Promising,1
2236,43,1,41.61,5,1,1,5-1-1,18,Recent Customers,1
2237,93,3,143.12,4,2,2,4-2-2,18,Recent Customers,1
2238,346,1,180.5,2,1,2,2-1-2,10,Hibernating,1
2239,158,2,257.82,3,2,2,3-2-2,15,Promising,1
2240,239,3,348.91,3,2,2,3-2-2,15,Promising,1
2241,235,2,200.0,3,2,2,3-2-2,15,Promising,1
2242,119,2,191.52,4,2,2,4-2-2,18,Recent Customers,1
2243,115,2,95.66,4,2,1,4-2-1,17,Recent Customers,1
2244,152,2,85.48,3,2,1,3-2-1,14,Hibernating,1
2245,65,2,435.38,5,2,2,5-2-2,21,Recent Customers,1
2246,48,1,51.24,5,1,1,5-1-1,18,Recent Customers,1
2247,175,2,88.94,3,2,1,3-2-1,14,Hibernating,1
2248,176,1,46.8,3,1,1,3-1-1,12,Hibernating,1
2249,27,2,48.63,5,2,1,5-2-1,20,Recent Customers,1
2250,181,2,52.86,3,2,1,3-2-1,14,Hibernating,1
2251,399,1,77.97,2,1,1,2-1-1,9,Hibernating,1
2252,201,1,22.18,3,1,1,3-1-1,12,Hibernating,1
2253,106,1,114.27,4,1,1,4-1-1,15,Recent Customers,1
2254,147,3,948.28,3,2,3,3-2-3,16,Promising,1
2255,135,1,145.04,4,1,2,4-1-2,16,Recent Customers,1
2256,86,2,338.86,4,2,2,4-2-2,18,Recent Customers,1
2257,410,2,350.64,2,2,2,2-2-2,12,Cant Lose Them,1
2258,177,2,130.54,3,2,1,3-2-1,14,Hibernating,1
2259,22,2,157.11,5,2,2,5-2-2,21,Recent Customers,1
2260,127,1,32.53,4,1,1,4-1-1,15,Recent Customers,1
2261,371,2,41.9,2,2,1,2-2-1,11,Cant Lose Them,1
2262,74,3,463.19,4,2,3,4-2-3,19,Recent Customers,1
2263,361,1,39.9,2,1,1,2-1-1,9,Hibernating,1
2264,173,2,56.83,3,2,1,3-2-1,14,Hibernating,1
2265,40,2,176.12,5,2,2,5-2-2,21,Recent Customers,1
2266,395,1,75.5,2,1,1,2-1-1,9,Hibernating,1
2267,216,1,33.56,3,1,1,3-1-1,12,Hibernating,1
2268,367,2,199.04,2,2,2,2-2-2,12,Cant Lose Them,1
2269,78,2,141.14,4,2,2,4-2-2,18,Recent Customers,1
2270,362,1,43.7,2,1,1,2-1-1,9,Hibernating,1
2271,223,2,99.61,3,2,1,3-2-1,14,Hibernating,1
2272,75,2,70.9,4,2,1,4-2-1,17,Recent Customers,1
2273,50,2,209.51,5,2,2,5-2-2,21,Recent Customers,1
2274,434,1,118.14,2,1,1,2-1-1,9,Hibernating,1
2275,215,2,154.58,3,2,2,3-2-2,15,Promising,1
2276,99,2,21.95,4,2,1,4-2-1,17,Recent Customers,1
2277,584,1,35.28,2,1,1,2-1-1,9,Hibernating,1
2278,383,1,86.25,2,1,1,2-1-1,9,Hibernating,1
2279,350,1,16.94,2,1,1,2-1-1,9,Hibernating,1
2280,199,2,177.15,3,2,2,3-2-2,15,Promising,1
2281,147,3,585.77,3,2,3,3-2-3,16,Promising,1
2282,214,1,179.77,3,1,2,3-1-2,13,Hibernating,1
2283,50,2,25.57,5,2,1,5-2-1,20,Recent Customers,1
2284,103,1,35.82,4,1,1,4-1-1,15,Recent Customers,1
2285,206,1,91.02,3,1,1,3-1-1,12,Hibernating,1
2286,201,2,374.52,3,2,2,3-2-2,15,Promising,1
2287,189,2,103.33,3,2,1,3-2-1,14,Hibernating,1
2288,209,3,333.08,3,2,2,3-2-2,15,Promising,1
2289,295,1,43.02,3,1,1,3-1-1,12,Hibernating,1
2290,26,1,122.15,5,1,1,5-1-1,18,Recent Customers,1
2291,272,1,15.91,3,1,1,3-1-1,12,Hibernating,1
2292,127,2,153.74,4,2,2,4-2-2,18,Recent Customers,1
2293,358,2,51.26,2,2,1,2-2-1,11,Cant Lose Them,1
2294,95,2,47.94,4,2,1,4-2-1,17,Recent Customers,1
2295,489,1,84.44,2,1,1,2-1-1,9,Hibernating,1
2296,102,1,118.14,4,1,1,4-1-1,15,Recent Customers,1
2297,159,2,519.54,3,2,3,3-2-3,16,Promising,1
2298,196,2,289.95,3,2,2,3-2-2,15,Promising,1
2299,352,1,616.56,2,1,3,2-1-3,11,Hibernating,1
2300,269,1,72.52,3,1,1,3-1-1,12,Hibernating,1
2301,163,1,56.64,3,1,1,3-1-1,12,Hibernating,1
2302,210,1,88.32,3,1,1,3-1-1,12,Hibernating,1
2303,99,1,177.8,4,1,2,4-1-2,16,Recent Customers,1
2304,152,3,318.68,3,2,2,3-2-2,15,Promising,1
2305,183,1,43.59,3,1,1,3-1-1,12,Hibernating,1
2306,153,1,41.84,3,1,1,3-1-1,12,Hibernating,1
2307,218,1,114.05,3,1,1,3-1-1,12,Hibernating,1
2308,298,1,35.5,3,1,1,3-1-1,12,Hibernating,1
2309,244,1,55.78,3,1,1,3-1-1,12,Hibernating,1
2310,86,1,29.54,4,1,1,4-1-1,15,Recent Customers,1
2311,388,1,260.56,2,1,2,2-1-2,10,Hibernating,1
2312,92,1,142.32,4,1,2,4-1-2,16,Recent Customers,1
2313,151,2,287.42,3,2,2,3-2-2,15,Promising,1
2314,195,1,52.44,3,1,1,3-1-1,12,Hibernating,1
2315,8,2,74.48,5,2,1,5-2-1,20,Recent Customers,1
2316,84,1,59.19,4,1,1,4-1-1,15,Recent Customers,1
2317,144,2,100.12,4,2,1,4-2-1,17,Recent Customers,1
2318,68,1,196.36,5,1,2,5-1-2,19,Recent Customers,1
2319,92,3,143.33,4,2,2,4-2-2,18,Recent Customers,1
2320,228,1,31.56,3,1,1,3-1-1,12,Hibernating,1
2321,76,1,215.98,4,1,2,4-1-2,16,Recent Customers,1
2322,142,1,70.65,4,1,1,4-1-1,15,Recent Customers,1
2323,150,3,263.18,3,2,2,3-2-2,15,Promising,1
2324,143,2,322.64,4,2,2,4-2-2,18,Recent Customers,1
2325,172,1,142.25,3,1,2,3-1-2,13,Hibernating,1
2326,405,1,22.18,2,1,1,2-1-1,9,Hibernating,1
2327,253,1,11.75,3,1,1,3-1-1,12,Hibernating,1
2328,433,1,48.16,2,1,1,2-1-1,9,Hibernating,1
2329,27,2,58.43,5,2,1,5-2-1,20,Recent Customers,1
2330,586,1,29.06,2,1,1,2-1-1,9,Hibernating,1
2331,328,1,276.9,2,1,2,2-1-2,10,Hibernating,1
2332,105,2,115.05,4,2,1,4-2-1,17,Recent Customers,1
2333,334,1,30.38,2,1,1,2-1-1,9,Hibernating,1
2334,190,3,205.62,3,2,2,3-2-2,15,Promising,1
2335,60,2,243.48,5,2,2,5-2-2,21,Recent Customers,1
2336,90,3,86.01,4,2,1,4-2-1,17,Recent Customers,1
2337,190,3,375.16,3,2,2,3-2-2,15,Promising,1
2338,44,2,578.77,5,2,3,5-2-3,22,Recent Customers,1
2339,203,1,22.83,3,1,1,3-1-1,12,Hibernating,1
2340,365,1,39.33,2,1,1,2-1-1,9,Hibernating,1
2341,141,2,263.25,4,2,2,4-2-2,18,Recent Customers,1
2342,73,3,269.96,4,2,2,4-2-2,18,Recent Customers,1
2343,303,1,21.78,3,1,1,3-1-1,12,Hibernating,1
2344,212,2,118.22,3,2,1,3-2-1,14,Hibernating,1
2345,301,2,220.96,3,2,2,3-2-2,15,Promising,1
2346,81,1,7.89,4,1,1,4-1-1,15,Recent Customers,1
2347,66,3,243.98,5,2,2,5-2-2,21,Recent Customers,1
2348,147,1,33.3,3,1,1,3-1-1,12,Hibernating,1
2349,294,1,36.01,3,1,1,3-1-1,12,Hibernating,1
2350,215,3,108.73,3,2,1,3-2-1,14,Hibernating,1
2351,88,2,153.09,4,2,2,4-2-2,18,Recent Customers,1
2352,209,2,162.82,3,2,2,3-2-2,15,Promising,1
2353,33,2,106.12,5,2,1,5-2-1,20,Recent Customers,1
2354,158,1,69.15,3,1,1,3-1-1,12,Hibernating,1
2355,217,1,19.16,3,1,1,3-1-1,12,Hibernating,1
2356,277,1,61.56,3,1,1,3-1-1,12,Hibernating,1
2357,197,2,39.81,3,2,1,3-2-1,14,Hibernating,1
2358,174,2,84.68,3,2,1,3-2-1,14,Hibernating,1
2359,330,2,73.88,2,2,1,2-2-1,11,Cant Lose Them,1
2360,200,1,51.12,3,1,1,3-1-1,12,Hibernating,1
2361,275,2,140.45,3,2,2,3-2-2,15,Promising,1
2362,176,1,359.66,3,1,2,3-1-2,13,Hibernating,1
2363,127,2,109.61,4,2,1,4-2-1,17,Recent Customers,1
2364,51,3,194.03,5,2,2,5-2-2,21,Recent Customers,1
2365,54,2,68.9,5,2,1,5-2-1,20,Recent Customers,1
2366,202,1,41.02,3,1,1,3-1-1,12,Hibernating,1
2367,104,2,66.63,4,2,1,4-2-1,17,Recent Customers,1
2368,284,2,132.27,3,2,1,3-2-1,14,Hibernating,1
2369,79,1,16.0,4,1,1,4-1-1,15,Recent Customers,1
2370,65,1,10.74,5,1,1,5-1-1,18,Recent Customers,1
2371,421,2,608.0,2,2,3,2-2-3,13,Cant Lose Them,1
2372,147,1,123.07,3,1,1,3-1-1,12,Hibernating,1
2373,90,2,39.96,4,2,1,4-2-1,17,Recent Customers,1
2374,203,1,26.5,3,1,1,3-1-1,12,Hibernating,1
2375,199,3,164.51,3,2,2,3-2-2,15,Promising,1
2376,234,1,95.32,3,1,1,3-1-1,12,Hibernating,1
2377,174,1,126.95,3,1,1,3-1-1,12,Hibernating,1
2378,231,1,250.32,3,1,2,3-1-2,13,Hibernating,1
2379,189,2,288.06,3,2,2,3-2-2,15,Promising,1
2380,228,2,129.74,3,2,1,3-2-1,14,Hibernating,1
2381,86,2,69.45,4,2,1,4-2-1,17,Recent Customers,1
2382,173,3,122.19,3,2,1,3-2-1,14,Hibernating,1
2383,666,1,94.6,1,1,1,1-1-1,6,Lost,1
2384,63,2,35.19,5,2,1,5-2-1,20,Recent Customers,1
2385,12,1,228.42,5,1,2,5-1-2,19,Recent Customers,1
2386,66,2,79.76,5,2,1,5-2-1,20,Recent Customers,1
2387,101,3,162.67,4,2,2,4-2-2,18,Recent Customers,1
2388,48,1,36.52,5,1,1,5-1-1,18,Recent Customers,1
2389,67,2,348.65,5,2,2,5-2-2,21,Recent Customers,1
2390,180,1,10.86,3,1,1,3-1-1,12,Hibernating,1
2391,224,1,54.02,3,1,1,3-1-1,12,Hibernating,1
2392,56,1,176.24,5,1,2,5-1-2,19,Recent Customers,1
2393,246,1,27.61,3,1,1,3-1-1,12,Hibernating,1
2394,178,2,37.96,3,2,1,3-2-1,14,Hibernating,1
2395,146,1,16.51,3,1,1,3-1-1,12,Hibernating,1
2396,108,2,46.82,4,2,1,4-2-1,17,Recent Customers,1
2397,307,2,108.42,3,2,1,3-2-1,14,Hibernating,1
2398,758,1,28.77,1,1,1,1-1-1,6,Lost,1
2399,417,2,72.4,2,2,1,2-2-1,11,Cant Lose Them,1
2400,137,2,427.64,4,2,2,4-2-2,18,Recent Customers,1
2401,301,2,487.86,3,2,3,3-2-3,16,Promising,1
2402,143,2,57.87,4,2,1,4-2-1,17,Recent Customers,1
2403,324,2,242.09,2,2,2,2-2-2,12,Cant Lose Them,1
2404,267,1,30.32,3,1,1,3-1-1,12,Hibernating,1
2405,47,3,344.93,5,2,2,5-2-2,21,Recent Customers,1
2406,264,1,156.56,3,1,2,3-1-2,13,Hibernating,1
2407,29,2,207.44,5,2,2,5-2-2,21,Recent Customers,1
2408,306,1,28.71,3,1,1,3-1-1,12,Hibernating,1
2409,300,1,25.1,3,1,1,3-1-1,12,Hibernating,1
2410,5,1,56.36,5,1,1,5-1-1,18,Recent Customers,1
2411,61,3,182.63,5,2,2,5-2-2,21,Recent Customers,1
2412,83,1,61.76,4,1,1,4-1-1,15,Recent Customers,1
2413,118,3,460.3,4,2,3,4-2-3,19,Recent Customers,1
2414,238,2,348.27,3,2,2,3-2-2,15,Promising,1
2415,25,2,441.02,5,2,2,5-2-2,21,Recent Customers,1
2416,104,1,712.52,4,1,3,4-1-3,17,Recent Customers,1
2417,107,1,29.4,4,1,1,4-1-1,15,Recent Customers,1
2418,299,1,21.07,3,1,1,3-1-1,12,Hibernating,1
2419,434,1,64.6,2,1,1,2-1-1,9,Hibernating,1
2420,241,1,32.0,3,1,1,3-1-1,12,Hibernating,1
2421,28,2,74.16,5,2,1,5-2-1,20,Recent Customers,1
2422,4,2,201.42,5,2,2,5-2-2,21,Recent Customers,1
2423,317,1,68.14,3,1,1,3-1-1,12,Hibernating,1
2424,194,1,48.05,3,1,1,3-1-1,12,Hibernating,1
2425,391,2,257.01,2,2,2,2-2-2,12,Cant Lose Them,1
2426,46,2,82.4,5,2,1,5-2-1,20,Recent Customers,1
2427,144,1,67.68,4,1,1,4-1-1,15,Recent Customers,1
2428,388,1,124.45,2,1,1,2-1-1,9,Hibernating,1
2429,161,1,19.03,3,1,1,3-1-1,12,Hibernating,1
2430,322,2,120.16,3,2,1,3-2-1,14,Hibernating,1
2431,167,3,767.95,3,2,3,3-2-3,16,Promising,1
2432,342,1,51.92,2,1,1,2-1-1,9,Hibernating,1
2433,210,2,91.29,3,2,1,3-2-1,14,Hibernating,1
2434,49,1,107.33,5,1,1,5-1-1,18,Recent Customers,1
2435,68,1,78.04,5,1,1,5-1-1,18,Recent Customers,1
2436,181,2,124.75,3,2,1,3-2-1,14,Hibernating,1
2437,404,2,164.23,2,2,2,2-2-2,12,Cant Lose Them,1
2438,97,2,97.7,4,2,1,4-2-1,17,Recent Customers,1
2439,462,2,360.42,2,2,2,2-2-2,12,Cant Lose Them,1
2440,56,1,52.19,5,1,1,5-1-1,18,Recent Customers,1
2441,115,2,619.14,4,2,3,4-2-3,19,Recent Customers,1
2442,228,1,59.36,3,1,1,3-1-1,12,Hibernating,1
2443,289,1,18.52,3,1,1,3-1-1,12,Hibernating,1
2444,145,2,65.37,4,2,1,4-2-1,17,Recent Customers,1
2445,168,2,250.13,3,2,2,3-2-2,15,Promising,1
2446,18,3,423.78,5,2,2,5-2-2,21,Recent Customers,1
2447,45,1,71.26,5,1,1,5-1-1,18,Recent Customers,1
2448,226,2,73.47,3,2,1,3-2-1,14,Hibernating,1
2449,173,2,403.27,3,2,2,3-2-2,15,Promising,1
2450,397,1,25.21,2,1,1,2-1-1,9,Hibernating,1
2451,281,2,132.22,3,2,1,3-2-1,14,Hibernating,1
2452,15,1,32.02,5,1,1,5-1-1,18,Recent Customers,1
2453,21,1,431.92,5,1,2,5-1-2,19,Recent Customers,1
2454,168,2,64.72,3,2,1,3-2-1,14,Hibernating,1
2455,257,2,97.93,3,2,1,3-2-1,14,Hibernating,1
2456,14,2,263.62,5,2,2,5-2-2,21,Recent Customers,1
2457,157,1,99.3,3,1,1,3-1-1,12,Hibernating,1
2458,201,1,36.16,3,1,1,3-1-1,12,Hibernating,1
2459,135,1,111.74,4,1,1,4-1-1,15,Recent Customers,1
2460,680,1,166.6,1,1,2,1-1-2,7,Lost,1
2461,41,2,432.58,5,2,2,5-2-2,21,Recent Customers,1
2462,343,1,154.0,2,1,2,2-1-2,10,Hibernating,1
2463,197,1,30.66,3,1,1,3-1-1,12,Hibernating,1
2464,60,2,53.91,5,2,1,5-2-1,20,Recent Customers,1
2465,208,1,653.1,3,1,3,3-1-3,14,Hibernating,1
2466,22,2,87.27,5,2,1,5-2-1,20,Recent Customers,1
2467,72,2,784.38,4,2,3,4-2-3,19,Recent Customers,1
2468,410,1,38.92,2,1,1,2-1-1,9,Hibernating,1
2469,66,3,76.08,5,2,1,5-2-1,20,Recent Customers,1
2470,114,1,165.61,4,1,2,4-1-2,16,Recent Customers,1
2471,36,2,137.01,5,2,2,5-2-2,21,Recent Customers,1
2472,36,2,893.7,5,2,3,5-2-3,22,Recent Customers,1
2473,297,2,72.46,3,2,1,3-2-1,14,Hibernating,1
2474,48,2,190.05,5,2,2,5-2-2,21,Recent Customers,1
2475,384,2,76.34,2,2,1,2-2-1,11,Cant Lose Them,1
2476,70,1,18.04,4,1,1,4-1-1,15,Recent Customers,1
2477,275,2,54.39,3,2,1,3-2-1,14,Hibernating,1
2478,145,3,119.88,4,2,1,4-2-1,17,Recent Customers,1
2479,260,1,142.89,3,1,2,3-1-2,13,Hibernating,1
2480,121,2,193.04,4,2,2,4-2-2,18,Recent Customers,1
2481,178,1,144.6,3,1,2,3-1-2,13,Hibernating,1
2482,77,3,328.17,4,2,2,4-2-2,18,Recent Customers,1
2483,44,4,440.62,5,2,2,5-2-2,21,Recent Customers,0
2484,202,1,17.01,3,1,1,3-1-1,12,Hibernating,1
2485,250,2,41.22,3,2,1,3-2-1,14,Hibernating,1
2486,245,2,79.19,3,2,1,3-2-1,14,Hibernating,1
2487,29,2,84.55,5,2,1,5-2-1,20,Recent Customers,1
2488,65,3,179.18,5,2,2,5-2-2,21,Recent Customers,1
2489,309,1,91.32,3,1,1,3-1-1,12,Hibernating,1
2490,32,2,87.2,5,2,1,5-2-1,20,Recent Customers,1
2491,274,3,521.6,3,2,3,3-2-3,16,Promising,1
2492,12,2,36.5,5,2,1,5-2-1,20,Recent Customers,1
2493,90,1,10.21,4,1,1,4-1-1,15,Recent Customers,1
2494,298,1,126.71,3,1,1,3-1-1,12,Hibernating,1
2495,70,2,807.89,4,2,3,4-2-3,19,Recent Customers,1
2496,39,3,162.8,5,2,2,5-2-2,21,Recent Customers,1
2497,237,2,187.87,3,2,2,3-2-2,15,Promising,1
2498,309,1,12.98,3,1,1,3-1-1,12,Hibernating,1
2499,89,2,58.37,4,2,1,4-2-1,17,Recent Customers,1
2500,184,1,340.17,3,1,2,3-1-2,13,Hibernating,1
