order_id,customer_id,order_date,quantity,unit_price,total_amount,product_category,country,true_segment
24204,1522,2022-07-14,2,9.06,18.12,Books,USA,At Risk
2761,78,2022-07-15,1,133.38,133.38,Clothing,Germany,Champions
23130,1373,2022-07-15,2,17.32,34.64,Food,USA,At Risk
21183,1133,2022-07-15,1,30.65,30.65,Sports,USA,At Risk
22604,1307,2022-07-15,1,147.68,147.68,Electronics,USA,At Risk
25074,1652,2022-07-15,1,14.37,14.37,Food,USA,Hibernating
21590,1188,2022-07-15,4,19.55,78.2,Toys,USA,At Risk
22103,1245,2022-07-15,3,44.48,133.44,Home & Garden,USA,At Risk
21357,1158,2022-07-15,1,121.69,121.69,Electronics,USA,At Risk
25670,1881,2022-07-16,2,83.68,167.36,Electronics,Germany,Hibernating
25071,1652,2022-07-16,1,6.66,6.66,Books,Australia,Hibernating
13170,501,2022-07-16,1,255.23,255.23,Electronics,USA,Loyal
22828,1336,2022-07-16,1,43.74,43.74,Sports,USA,At Risk
24505,1561,2022-07-16,4,31.04,124.16,Clothing,Canada,At Risk
20710,1086,2022-07-16,1,49.6,49.6,Sports,Germany,Promising
24086,1508,2022-07-16,2,183.45,366.9,Electronics,Germany,At Risk
25374,1775,2022-07-16,2,16.98,33.96,Toys,USA,Hibernating
25529,1834,2022-07-16,3,44.77,134.31,Home & Garden,Brazil,Hibernating
25965,2001,2022-07-16,1,10.63,10.63,Food,USA,Hibernating
26177,2088,2022-07-17,2,31.78,63.56,Home & Garden,USA,Hibernating
23207,1386,2022-07-17,1,39.41,39.41,Home & Garden,UK,At Risk
11036,381,2022-07-17,1,225.86,225.86,Electronics,USA,Loyal
24538,1565,2022-07-17,2,48.41,96.82,Home & Garden,UK,At Risk
21984,1233,2022-07-17,3,12.01,36.03,Books,USA,At Risk
22417,1282,2022-07-17,1,54.09,54.09,Sports,USA,At Risk
24714,1589,2022-07-17,4,39.87,159.48,Sports,UK,At Risk
8766,253,2022-07-18,1,48.93,48.93,Clothing,Germany,Loyal
24452,1554,2022-07-18,3,107.18,321.54,Electronics,USA,At Risk
23104,1370,2022-07-18,2,43.51,87.02,Sports,UK,At Risk
21454,1170,2022-07-18,1,53.58,53.58,Home & Garden,USA,At Risk
25822,1940,2022-07-18,2,25.84,51.68,Home & Garden,Canada,Hibernating
12017,434,2022-07-18,1,36.37,36.37,Beauty,Canada,Loyal
24948,1620,2022-07-18,2,127.19,254.38,Electronics,USA,At Risk
23779,1466,2022-07-18,1,13.23,13.23,Books,Australia,At Risk
25243,1716,2022-07-18,3,25.7,77.1,Clothing,USA,Hibernating
21547,1181,2022-07-18,3,117.82,353.46,Electronics,USA,At Risk
21619,1191,2022-07-18,1,49.46,49.46,Home & Garden,Germany,At Risk
22173,1253,2022-07-18,1,169.38,169.38,Electronics,USA,At Risk
25138,1677,2022-07-18,1,22.02,22.02,Clothing,Germany,Hibernating
25324,1754,2022-07-18,2,31.11,62.22,Clothing,Canada,Hibernating
21915,1224,2022-07-18,1,54.33,54.33,Sports,Canada,At Risk
21733,1204,2022-07-18,3,35.2,105.6,Sports,UK,At Risk
12133,440,2022-07-18,1,51.23,51.23,Clothing,UK,Loyal
22145,1250,2022-07-18,3,13.72,41.16,Books,USA,At Risk
22928,1349,2022-07-19,3,118.43,355.29,Electronics,France,At Risk
25516,1829,2022-07-19,3,14.45,43.35,Beauty,Germany,Hibernating
20047,1014,2022-07-19,2,23.94,47.88,Toys,USA,Promising
25380,1777,2022-07-19,3,29.18,87.54,Clothing,France,Hibernating
18709,867,2022-07-19,2,187.41,374.82,Electronics,UK,Promising
22399,1280,2022-07-19,2,50.72,101.44,Home & Garden,Brazil,At Risk
22184,1254,2022-07-19,3,19.39,58.17,Food,Germany,At Risk
25560,1844,2022-07-19,1,15.5,15.5,Beauty,India,Hibernating
24186,1520,2022-07-19,1,29.78,29.78,Clothing,Germany,At Risk
22012,1235,2022-07-19,1,33.18,33.18,Sports,Germany,At Risk
22360,1274,2022-07-19,1,27.31,27.31,Toys,Canada,At Risk
25210,1704,2022-07-20,4,29.91,119.64,Home & Garden,USA,Hibernating
24891,1612,2022-07-20,2,29.07,58.14,Clothing,Germany,At Risk
25047,1642,2022-07-20,3,21.34,64.02,Clothing,UK,Hibernating
25510,1827,2022-07-20,5,21.06,105.3,Beauty,Germany,Hibernating
21978,1232,2022-07-20,1,37.08,37.08,Sports,Brazil,At Risk
24009,1499,2022-07-20,4,52.34,209.36,Sports,USA,At Risk
25289,1737,2022-07-20,5,14.25,71.25,Beauty,Australia,Hibernating
26105,2056,2022-07-20,4,9.52,38.08,Food,Germany,Hibernating
21209,1136,2022-07-20,1,19.93,19.93,Toys,Germany,At Risk
25202,1701,2022-07-20,2,8.01,16.02,Books,USA,Hibernating
25702,1894,2022-07-20,1,15.29,15.29,Beauty,USA,Hibernating
25522,1832,2022-07-20,1,44.05,44.05,Home & Garden,USA,Hibernating
23002,1359,2022-07-20,3,20.24,60.72,Beauty,USA,At Risk
24361,1542,2022-07-20,1,59.48,59.48,Home & Garden,USA,At Risk
11171,390,2022-07-20,1,20.82,20.82,Books,USA,Loyal
22463,1289,2022-07-20,1,23.74,23.74,Toys,USA,At Risk
22058,1240,2022-07-21,3,35.57,106.71,Home & Garden,France,At Risk
25226,1709,2022-07-21,1,22.47,22.47,Clothing,Germany,Hibernating
23122,1372,2022-07-21,2,46.77,93.54,Sports,Germany,At Risk
19019,900,2022-07-21,2,62.45,124.9,Home & Garden,USA,Promising
21682,1200,2022-07-21,2,15.31,30.62,Food,USA,At Risk
23587,1440,2022-07-21,3,34.59,103.77,Home & Garden,France,At Risk
10823,369,2022-07-21,1,207.14,207.14,Electronics,India,Loyal
21471,1172,2022-07-21,2,34.45,68.9,Clothing,UK,At Risk
22387,1278,2022-07-21,2,147.48,294.96,Electronics,UK,At Risk
21324,1153,2022-07-21,3,154.44,463.32,Electronics,India,At Risk
553,15,2022-07-21,1,128.46,128.46,Sports,Canada,Champions
25693,1889,2022-07-21,2,30.8,61.6,Clothing,USA,Hibernating
24255,1526,2022-07-21,3,18.37,55.11,Beauty,UK,At Risk
24718,1590,2022-07-21,2,40.49,80.98,Sports,Brazil,At Risk
22853,1339,2022-07-22,1,11.52,11.52,Food,India,At Risk
23612,1443,2022-07-22,1,36.66,36.66,Sports,USA,At Risk
17014,720,2022-07-22,1,39.52,39.52,Toys,USA,Loyal
23836,1474,2022-07-22,5,144.39,721.95,Electronics,USA,At Risk
23648,1449,2022-07-22,2,115.5,231.0,Electronics,UK,At Risk
25569,1846,2022-07-22,5,38.74,193.7,Sports,Canada,Hibernating
21563,1183,2022-07-22,3,35.02,105.06,Clothing,Germany,At Risk
19004,899,2022-07-22,1,28.33,28.33,Beauty,India,Promising
22848,1338,2022-07-22,2,48.6,97.2,Home & Garden,USA,At Risk
25106,1664,2022-07-22,1,34.39,34.39,Clothing,France,Hibernating
580,16,2022-07-22,3,505.69,1517.07,Electronics,UK,Champions
21407,1164,2022-07-22,2,39.09,78.18,Sports,India,At Risk
19165,915,2022-07-22,3,33.27,99.81,Beauty,USA,Promising
19897,998,2022-07-22,1,74.28,74.28,Home & Garden,USA,Promising
24305,1532,2022-07-22,1,36.7,36.7,Sports,Germany,At Risk
21235,1140,2022-07-22,2,15.62,31.24,Food,France,At Risk
24862,1609,2022-07-23,1,9.58,9.58,Books,Brazil,At Risk
3938,111,2022-07-23,1,82.68,82.68,Clothing,USA,Champions
23949,1490,2022-07-23,2,12.04,24.08,Books,Canada,At Risk
24215,1523,2022-07-23,5,30.5,152.5,Beauty,Germany,At Risk
21993,1234,2022-07-23,2,37.47,74.94,Sports,India,At Risk
21371,1160,2022-07-23,2,27.2,54.4,Toys,India,At Risk
24127,1512,2022-07-23,1,41.41,41.41,Sports,UK,At Risk
9827,311,2022-07-23,1,49.54,49.54,Clothing,USA,Loyal
24702,1588,2022-07-23,2,17.13,34.26,Food,France,At Risk
25810,1934,2022-07-23,1,28.83,28.83,Clothing,India,Hibernating
25149,1681,2022-07-23,1,105.66,105.66,Electronics,Germany,Hibernating
25861,1955,2022-07-23,1,113.57,113.57,Electronics,USA,Hibernating
23655,1449,2022-07-23,2,11.53,23.06,Food,Germany,At Risk
8988,266,2022-07-23,3,22.99,68.97,Books,USA,Loyal
21734,1204,2022-07-23,2,54.59,109.18,Home & Garden,Canada,At Risk
1455,41,2022-07-24,3,40.87,122.61,Food,Australia,Champions
21624,1191,2022-07-24,4,31.34,125.36,Beauty,UK,At Risk
24601,1573,2022-07-24,3,163.22,489.66,Electronics,UK,At Risk
22716,1321,2022-07-24,1,144.8,144.8,Electronics,Australia,At Risk
23395,1411,2022-07-24,1,46.33,46.33,Clothing,USA,At Risk
21892,1220,2022-07-24,1,130.87,130.87,Electronics,USA,At Risk
25264,1728,2022-07-24,1,11.52,11.52,Toys,USA,Hibernating
24095,1508,2022-07-24,1,169.87,169.87,Electronics,USA,At Risk
24514,1562,2022-07-24,1,39.71,39.71,Home & Garden,France,At Risk
24927,1617,2022-07-24,1,136.99,136.99,Electronics,USA,At Risk
9569,297,2022-07-24,1,33.24,33.24,Toys,Australia,Loyal
22846,1338,2022-07-24,1,54.66,54.66,Home & Garden,USA,At Risk
25517,1830,2022-07-24,5,21.98,109.9,Sports,USA,Hibernating
21686,1200,2022-07-24,1,111.9,111.9,Electronics,Germany,At Risk
22561,1301,2022-07-25,1,22.47,22.47,Beauty,USA,At Risk
12458,461,2022-07-25,3,36.99,110.97,Toys,USA,Loyal
22258,1263,2022-07-25,3,51.24,153.72,Home & Garden,UK,At Risk
26357,2188,2022-07-25,2,9.88,19.76,Books,Germany,New
23031,1363,2022-07-25,4,19.2,76.8,Food,UK,At Risk
24543,1566,2022-07-25,1,28.82,28.82,Clothing,Germany,At Risk
16439,689,2022-07-25,1,66.23,66.23,Sports,USA,Loyal
22730,1322,2022-07-25,4,36.0,144.0,Sports,USA,At Risk
22335,1272,2022-07-25,1,15.39,15.39,Books,Australia,At Risk
16924,715,2022-07-25,3,36.69,110.07,Toys,Brazil,Loyal
26063,2039,2022-07-25,3,9.72,29.16,Food,USA,Hibernating
23074,1367,2022-07-25,4,141.61,566.44,Electronics,USA,At Risk
23238,1390,2022-07-25,1,127.81,127.81,Electronics,Brazil,At Risk
25935,1987,2022-07-25,2,32.9,65.8,Sports,France,Hibernating
25342,1763,2022-07-25,3,18.3,54.9,Beauty,Brazil,Hibernating
22125,1248,2022-07-25,3,144.04,432.12,Electronics,Germany,At Risk
21934,1226,2022-07-26,1,29.23,29.23,Clothing,UK,At Risk
22625,1310,2022-07-26,3,31.58,94.74,Beauty,Australia,At Risk
21546,1181,2022-07-26,1,30.32,30.32,Clothing,USA,At Risk
15974,660,2022-07-26,1,44.34,44.34,Toys,USA,Loyal
19859,993,2022-07-26,1,33.89,33.89,Clothing,UK,Promising
24983,1624,2022-07-26,1,46.66,46.66,Clothing,Australia,At Risk
25651,1875,2022-07-26,2,14.11,28.22,Toys,Germany,Hibernating
18004,797,2022-07-26,1,47.68,47.68,Clothing,Germany,Promising
21203,1135,2022-07-26,3,22.42,67.26,Toys,Germany,At Risk
26090,2048,2022-07-26,1,8.85,8.85,Books,Canada,Hibernating
23935,1488,2022-07-26,1,38.61,38.61,Home & Garden,USA,At Risk
25958,1998,2022-07-26,2,40.33,80.66,Home & Garden,UK,Hibernating
24054,1504,2022-07-27,2,16.23,32.46,Food,Australia,At Risk
21480,1174,2022-07-27,3,12.83,38.49,Books,Brazil,At Risk
24645,1579,2022-07-27,4,109.38,437.52,Electronics,USA,At Risk
22441,1286,2022-07-27,2,36.3,72.6,Sports,France,At Risk
23205,1385,2022-07-27,5,18.44,92.2,Food,UK,At Risk
24603,1574,2022-07-27,1,50.34,50.34,Home & Garden,France,At Risk
15714,645,2022-07-27,3,15.36,46.08,Books,UK,Loyal
25559,1844,2022-07-27,3,125.27,375.81,Electronics,UK,Hibernating
22700,1320,2022-07-27,1,32.36,32.36,Sports,USA,At Risk
24503,1560,2022-07-27,1,13.05,13.05,Food,Brazil,At Risk
23642,1448,2022-07-28,2,12.74,25.48,Books,Canada,At Risk
21440,1168,2022-07-28,1,32.85,32.85,Sports,Canada,At Risk
22835,1337,2022-07-28,1,26.32,26.32,Clothing,UK,At Risk
25986,2009,2022-07-28,2,131.9,263.8,Electronics,Canada,Hibernating
25119,1668,2022-07-28,1,13.92,13.92,Beauty,Germany,Hibernating
23654,1449,2022-07-28,3,61.82,185.46,Home & Garden,USA,At Risk
21088,1121,2022-07-28,1,175.15,175.15,Electronics,France,Promising
23271,1396,2022-07-28,3,16.63,49.89,Food,Canada,At Risk
21160,1131,2022-07-28,3,16.74,50.22,Food,USA,At Risk
23874,1479,2022-07-28,1,38.49,38.49,Clothing,Germany,At Risk
21200,1135,2022-07-28,2,39.53,79.06,Sports,UK,At Risk
21989,1233,2022-07-28,1,33.54,33.54,Clothing,Brazil,At Risk
22530,1297,2022-07-28,2,29.44,58.88,Beauty,UK,At Risk
23260,1393,2022-07-28,3,57.19,171.57,Home & Garden,USA,At Risk
25062,1648,2022-07-29,1,13.99,13.99,Beauty,USA,Hibernating
19027,901,2022-07-29,1,37.86,37.86,Clothing,Canada,Promising
16043,664,2022-07-29,3,90.89,272.67,Sports,Australia,Loyal
23317,1402,2022-07-29,1,12.74,12.74,Books,UK,At Risk
20266,1036,2022-07-29,1,10.89,10.89,Books,USA,Promising
21741,1205,2022-07-29,5,126.91,634.55,Electronics,Germany,At Risk
20024,1011,2022-07-29,1,31.98,31.98,Beauty,USA,Promising
23430,1415,2022-07-29,2,33.14,66.28,Clothing,USA,At Risk
15626,640,2022-07-29,3,84.8,254.4,Home & Garden,USA,Loyal
25988,2009,2022-07-29,4,142.28,569.12,Electronics,France,Hibernating
22393,1279,2022-07-29,1,41.11,41.11,Home & Garden,France,At Risk
25438,1799,2022-07-29,3,35.18,105.54,Home & Garden,USA,Hibernating
24875,1610,2022-07-29,2,39.66,79.32,Clothing,Canada,At Risk
23267,1394,2022-07-29,3,37.14,111.42,Clothing,France,At Risk
24799,1600,2022-07-29,3,48.63,145.89,Sports,USA,At Risk
24159,1516,2022-07-30,1,22.56,22.56,Toys,USA,At Risk
21225,1138,2022-07-30,1,30.2,30.2,Beauty,USA,At Risk
25776,1920,2022-07-30,1,23.14,23.14,Sports,UK,Hibernating
23793,1468,2022-07-30,2,19.37,38.74,Toys,Germany,At Risk
21999,1234,2022-07-30,2,29.41,58.82,Clothing,Canada,At Risk
22937,1350,2022-07-30,2,62.44,124.88,Home & Garden,India,At Risk
26151,2075,2022-07-30,1,6.24,6.24,Books,France,Hibernating
22415,1281,2022-07-31,5,35.94,179.7,Sports,Germany,At Risk
16780,708,2022-07-31,1,85.22,85.22,Sports,Canada,Loyal
21436,1168,2022-07-31,1,118.0,118.0,Electronics,USA,At Risk
25006,1626,2022-07-31,4,12.78,51.12,Food,France,Hibernating
23137,1374,2022-07-31,1,30.51,30.51,Beauty,USA,At Risk
23433,1415,2022-07-31,1,38.04,38.04,Sports,Germany,At Risk
26004,2015,2022-07-31,3,8.23,24.69,Food,Germany,Hibernating
25920,1982,2022-07-31,2,8.66,17.32,Books,UK,Hibernating
22407,1280,2022-07-31,1,40.58,40.58,Clothing,France,At Risk
24468,1556,2022-07-31,2,53.65,107.3,Home & Garden,USA,At Risk
25801,1930,2022-07-31,5,42.67,213.35,Home & Garden,USA,Hibernating
24144,1514,2022-07-31,1,44.53,44.53,Sports,USA,At Risk
21336,1155,2022-08-01,1,23.59,23.59,Toys,Canada,At Risk
25602,1859,2022-08-01,1,14.95,14.95,Toys,Brazil,Hibernating
22182,1253,2022-08-01,4,147.07,588.28,Electronics,UK,At Risk
25005,1626,2022-08-01,1,32.88,32.88,Sports,Germany,Hibernating
22181,1253,2022-08-01,1,17.29,17.29,Food,Brazil,At Risk
19980,1006,2022-08-01,1,11.06,11.06,Books,USA,Promising
21873,1218,2022-08-01,1,38.21,38.21,Clothing,Australia,At Risk
21369,1158,2022-08-01,1,26.99,26.99,Clothing,UK,At Risk
24137,1513,2022-08-01,1,58.3,58.3,Home & Garden,Brazil,At Risk
25492,1819,2022-08-01,1,29.22,29.22,Clothing,USA,Hibernating
23638,1447,2022-08-01,5,54.96,274.8,Home & Garden,France,At Risk
23800,1469,2022-08-01,1,9.73,9.73,Books,USA,At Risk
23135,1374,2022-08-01,1,40.87,40.87,Clothing,France,At Risk
25653,1876,2022-08-01,2,6.4,12.8,Books,USA,Hibernating
25578,1850,2022-08-02,1,111.56,111.56,Electronics,USA,Hibernating
22666,1315,2022-08-02,2,17.14,34.28,Beauty,Canada,At Risk
14742,589,2022-08-02,2,74.11,148.22,Clothing,USA,Loyal
23091,1369,2022-08-02,1,52.9,52.9,Sports,Brazil,At Risk
12911,487,2022-08-02,1,316.73,316.73,Electronics,Canada,Loyal
25080,1655,2022-08-02,1,22.21,22.21,Clothing,UK,Hibernating
19948,1003,2022-08-02,1,20.63,20.63,Toys,Brazil,Promising
25628,1867,2022-08-02,2,116.98,233.96,Electronics,Canada,Hibernating
25445,1802,2022-08-02,1,10.19,10.19,Books,Brazil,Hibernating
24567,1569,2022-08-02,1,15.99,15.99,Food,Australia,At Risk
23471,1420,2022-08-02,1,39.8,39.8,Sports,USA,At Risk
14269,562,2022-08-02,1,76.45,76.45,Sports,USA,Loyal
21493,1176,2022-08-02,1,19.06,19.06,Beauty,UK,At Risk
25714,1897,2022-08-03,2,9.38,18.76,Food,Australia,Hibernating
23777,1466,2022-08-03,2,38.3,76.6,Sports,Canada,At Risk
25307,1746,2022-08-03,1,22.7,22.7,Sports,Germany,Hibernating
16761,707,2022-08-03,2,253.05,506.1,Electronics,USA,Loyal
24277,1528,2022-08-03,1,10.17,10.17,Books,USA,At Risk
12743,477,2022-08-03,2,216.42,432.84,Electronics,France,Loyal
17029,721,2022-08-03,1,71.85,71.85,Clothing,France,Loyal
26142,2071,2022-08-03,1,79.11,79.11,Electronics,USA,Hibernating
21924,1225,2022-08-03,2,30.1,60.2,Beauty,Canada,At Risk
15683,643,2022-08-04,1,63.09,63.09,Sports,UK,Loyal
9170,277,2022-08-04,5,67.5,337.5,Clothing,USA,Loyal
22338,1272,2022-08-04,3,24.22,72.66,Beauty,Australia,At Risk
15493,634,2022-08-04,1,51.25,51.25,Beauty,USA,Loyal
21136,1126,2022-08-04,3,180.45,541.35,Electronics,France,At Risk
22183,1254,2022-08-04,2,58.77,117.54,Home & Garden,Germany,At Risk
24002,1498,2022-08-04,4,120.22,480.88,Electronics,Germany,At Risk
24881,1611,2022-08-04,2,31.83,63.66,Clothing,UK,At Risk
26044,2032,2022-08-04,1,33.21,33.21,Home & Garden,Germany,Hibernating
21205,1135,2022-08-04,4,39.94,159.76,Clothing,Canada,At Risk
25661,1878,2022-08-04,1,35.36,35.36,Home & Garden,Brazil,Hibernating
21557,1182,2022-08-05,3,27.42,82.26,Clothing,USA,At Risk
21832,1214,2022-08-05,1,12.43,12.43,Food,USA,At Risk
23780,1466,2022-08-05,5,21.79,108.95,Toys,UK,At Risk
25731,1904,2022-08-05,1,133.36,133.36,Electronics,Brazil,Hibernating
23001,1359,2022-08-05,3,25.33,75.99,Beauty,USA,At Risk
22825,1335,2022-08-05,1,48.56,48.56,Sports,USA,At Risk
25890,1968,2022-08-05,2,27.52,55.04,Clothing,Germany,Hibernating
23990,1497,2022-08-05,1,28.39,28.39,Beauty,India,At Risk
11161,389,2022-08-05,1,25.41,25.41,Food,USA,Loyal
23401,1412,2022-08-05,1,18.93,18.93,Food,USA,At Risk
21593,1188,2022-08-05,1,10.21,10.21,Books,USA,At Risk
21461,1171,2022-08-05,1,19.99,19.99,Beauty,USA,At Risk
6391,181,2022-08-06,1,506.03,506.03,Electronics,USA,Champions
18864,884,2022-08-06,1,197.15,197.15,Electronics,UK,Promising
24384,1544,2022-08-06,2,11.32,22.64,Food,France,At Risk
21164,1131,2022-08-06,2,17.47,34.94,Toys,Brazil,At Risk
21410,1165,2022-08-06,1,23.12,23.12,Beauty,USA,At Risk
17758,768,2022-08-06,1,188.88,188.88,Electronics,UK,Promising
23937,1489,2022-08-06,2,197.94,395.88,Electronics,Canada,At Risk
25719,1899,2022-08-06,2,13.73,27.46,Toys,India,Hibernating
23246,1391,2022-08-06,1,150.57,150.57,Electronics,USA,At Risk
19525,958,2022-08-06,2,23.24,46.48,Beauty,India,Promising
23716,1455,2022-08-06,3,54.43,163.29,Sports,India,At Risk
13003,492,2022-08-07,1,87.9,87.9,Home & Garden,France,Loyal
24994,1625,2022-08-07,2,122.93,245.86,Electronics,Australia,At Risk
23554,1434,2022-08-07,1,63.54,63.54,Home & Garden,France,At Risk
22771,1327,2022-08-07,1,17.94,17.94,Beauty,UK,At Risk
12297,451,2022-08-07,1,25.53,25.53,Toys,Australia,Loyal
25384,1778,2022-08-07,1,27.61,27.61,Home & Garden,Germany,Hibernating
22157,1251,2022-08-07,1,189.85,189.85,Electronics,UK,At Risk
24007,1498,2022-08-07,2,12.53,25.06,Books,Australia,At Risk
11948,431,2022-08-07,2,74.96,149.92,Home & Garden,USA,Loyal
22555,1300,2022-08-07,1,25.13,25.13,Beauty,Germany,At Risk
21469,1172,2022-08-07,3,24.56,73.68,Beauty,India,At Risk
21836,1214,2022-08-07,1,33.07,33.07,Clothing,USA,At Risk
24882,1612,2022-08-07,1,45.06,45.06,Home & Garden,UK,At Risk
25675,1882,2022-08-07,1,24.66,24.66,Clothing,USA,Hibernating
22090,1244,2022-08-07,5,39.99,199.95,Home & Garden,Brazil,At Risk
24029,1501,2022-08-07,3,48.05,144.15,Home & Garden,USA,At Risk
24587,1571,2022-08-08,2,30.92,61.84,Clothing,France,At Risk
9180,277,2022-08-08,1,76.0,76.0,Sports,USA,Loyal
4590,130,2022-08-08,2,64.42,128.84,Beauty,USA,Champions
22641,1312,2022-08-08,3,33.28,99.84,Clothing,UK,At Risk
21955,1229,2022-08-08,1,29.25,29.25,Clothing,Germany,At Risk
18603,857,2022-08-08,3,30.72,92.16,Clothing,Germany,Promising
23248,1391,2022-08-08,1,62.05,62.05,Home & Garden,USA,At Risk
26827,2475,2022-08-08,1,32.29,32.29,Clothing,France,New
22412,1281,2022-08-08,1,22.93,22.93,Beauty,France,At Risk
19404,944,2022-08-08,1,17.94,17.94,Toys,Germany,Promising
25775,1920,2022-08-08,1,42.0,42.0,Home & Garden,Canada,Hibernating
24952,1620,2022-08-08,1,11.94,11.94,Food,France,At Risk
22838,1337,2022-08-09,2,14.92,29.84,Food,UK,At Risk
25451,1804,2022-08-09,2,10.22,20.44,Food,USA,Hibernating
22294,1267,2022-08-09,1,60.23,60.23,Home & Garden,USA,At Risk
25237,1712,2022-08-09,1,18.53,18.53,Toys,USA,Hibernating
21300,1149,2022-08-09,2,111.76,223.52,Electronics,UK,At Risk
25745,1908,2022-08-09,1,22.84,22.84,Sports,UK,Hibernating
25917,1981,2022-08-09,2,125.03,250.06,Electronics,USA,Hibernating
24428,1552,2022-08-10,2,34.21,68.42,Sports,Canada,At Risk
25845,1949,2022-08-10,1,82.39,82.39,Electronics,USA,Hibernating
22956,1353,2022-08-10,1,60.85,60.85,Home & Garden,USA,At Risk
21778,1209,2022-08-10,1,61.16,61.16,Home & Garden,Canada,At Risk
22484,1291,2022-08-10,2,11.82,23.64,Books,USA,At Risk
25465,1810,2022-08-10,2,6.53,13.06,Books,Canada,Hibernating
23761,1463,2022-08-10,5,22.48,112.4,Beauty,Canada,At Risk
12562,465,2022-08-10,4,34.01,136.04,Toys,Germany,Loyal
24308,1533,2022-08-11,1,36.83,36.83,Sports,UK,At Risk
17488,745,2022-08-11,4,16.91,67.64,Books,USA,Loyal
21304,1150,2022-08-11,1,158.25,158.25,Electronics,France,At Risk
23584,1439,2022-08-11,1,43.5,43.5,Clothing,USA,At Risk
22586,1304,2022-08-11,2,14.87,29.74,Books,USA,At Risk
25084,1657,2022-08-11,3,23.4,70.2,Sports,Australia,Hibernating
19911,999,2022-08-11,3,10.97,32.91,Books,Canada,Promising
22667,1316,2022-08-11,1,12.1,12.1,Food,USA,At Risk
24329,1537,2022-08-11,2,176.95,353.9,Electronics,USA,At Risk
24744,1594,2022-08-11,5,60.61,303.05,Home & Garden,USA,At Risk
21931,1226,2022-08-11,1,45.26,45.26,Sports,Australia,At Risk
21648,1195,2022-08-11,1,33.81,33.81,Clothing,USA,At Risk
24643,1579,2022-08-12,1,37.67,37.67,Clothing,Germany,At Risk
19208,920,2022-08-12,2,61.82,123.64,Sports,USA,Promising
24510,1561,2022-08-12,1,19.21,19.21,Toys,France,At Risk
21732,1204,2022-08-12,2,26.82,53.64,Clothing,UK,At Risk
17928,789,2022-08-12,1,35.07,35.07,Clothing,UK,Promising
12311,451,2022-08-12,1,47.64,47.64,Clothing,UK,Loyal
3854,109,2022-08-12,1,33.45,33.45,Food,USA,Champions
2859,81,2022-08-12,2,39.69,79.38,Food,USA,Champions
23545,1433,2022-08-12,1,55.77,55.77,Home & Garden,USA,At Risk
21514,1178,2022-08-12,3,149.85,449.55,Electronics,USA,At Risk
13887,541,2022-08-12,1,58.89,58.89,Clothing,Australia,Loyal
24394,1547,2022-08-12,1,14.96,14.96,Books,Germany,At Risk
24730,1591,2022-08-12,2,33.57,67.14,Clothing,USA,At Risk
17936,789,2022-08-12,1,42.31,42.31,Clothing,France,Promising
23517,1427,2022-08-13,1,13.31,13.31,Books,Germany,At Risk
24128,1512,2022-08-13,2,22.74,45.48,Toys,USA,At Risk
23305,1401,2022-08-13,1,118.57,118.57,Electronics,USA,At Risk
9194,278,2022-08-13,1,61.37,61.37,Clothing,Germany,Loyal
21363,1158,2022-08-13,1,26.52,26.52,Beauty,USA,At Risk
23512,1426,2022-08-13,3,46.64,139.92,Clothing,USA,At Risk
25969,2002,2022-08-13,2,7.79,15.58,Books,Germany,Hibernating
24124,1511,2022-08-13,1,181.8,181.8,Electronics,Australia,At Risk
22004,1235,2022-08-13,1,46.18,46.18,Clothing,UK,At Risk
23832,1473,2022-08-13,5,29.38,146.9,Beauty,Australia,At Risk
22797,1331,2022-08-13,1,54.81,54.81,Sports,USA,At Risk
24978,1623,2022-08-13,1,161.76,161.76,Electronics,USA,At Risk
15498,634,2022-08-14,2,77.83,155.66,Clothing,USA,Loyal
19394,943,2022-08-14,1,38.86,38.86,Sports,USA,Promising
22887,1343,2022-08-14,2,50.93,101.86,Home & Garden,USA,At Risk
23489,1424,2022-08-14,2,9.45,18.9,Books,USA,At Risk
11235,393,2022-08-14,2,39.22,78.44,Toys,Australia,Loyal
8745,252,2022-08-14,4,35.88,143.52,Toys,France,Loyal
